Address,Postcode,Phone number
"34 Brooklane Field, Harlow",CM18 7AT,(01992) 055058
"Homeview, The Green, White Notley",CM8 1RF,(01376) 063541
"Tinkers Cuss, Sampford Road, Cornish Hall End",CM7 4HP,(01440) 433884
"3 Lime Park, Bishop's Stortford",CM23 5LZ,(01279) 642717
"8 Chestnut Mews, Theydon Bois",CM16 7DS,(01992) 658200
"Marshalls, Marshalls Drive, Braintree",CM7 2LN,(01376) 757123
"Owls Gate, Dellows Lane, Ugley",CM22 6HN,(01279) 765615
"67 Carraways, Witham",CM8 1XW,(01621) 668141
"161A Priests Lane, Shenfield",CM15 8LF,(01277) 766632
"5 Lea Hall Bungalows, Hatfield Heath",CM22 7BL,(01279) 875555
"3 Valkyrie Close, Tollesbury",CM9 8SL,(01621) 511627
"53 Broome Road, Billericay",CM11 1ES,(01268) 841312
"Rainbow Cottage, Stansgate Road, Steeple",CM0 7LQ,(01621) 422655
"6 Seymour Chase, Epping",CM16 6FE,(01992) 520578
"8 Linwood, Sawbridgeworth",CM21 9NU,(01279) 537161
"2 Hayleys Manor Cottages, Epping Upland",CM16 6PQ,(01992) 324015
"47 Great Fox Meadow, Kelvedon Hatch",CM15 0AX,(01277) 050177
"230 High Street, Epping",CM16 4AP,(01992) 702730
"1 Daffodil Way, Chelmsford",CM1 6XB,(01245) 852104
"137 Hadham Road, Bishop's Stortford",CM23 2QD,(01279) 060027
"19 Cutforth Road, Sawbridgeworth",CM21 9EA,(01279) 507312
"25 Parsonage Leys, Harlow",CM20 3PE,(01992) 615804
"3 Priory Close, Flitch Green",CM6 3UW,(01371) 185247
"10 High Pastures, Little Baddow",CM3 4TS,(01621) 772182
"21 Station Road, Epping",CM16 4HG,(01992) 870574
"1 Brickhouse End Cottages, Brickhouse End, Berden",CM23 1AZ,(01279) 566527
"Justa Cottage, The Common, Galleywood",CM2 8JX,(01245) 212670
"Lamberleys, Station Road, Wickham Bishops",CM8 3JL,(01621) 311404
"9B Dorset Road, Burnham-On-Crouch",CM0 8EB,(01702) 056566
"14 Prospect Way, Hutton",CM13 1XA,(01277) 437818
"309 Baddow Road, Chelmsford",CM2 7QE,(01245) 163071
"21 Chantry Court, Felsted",CM6 3GW,(01371) 583765
"18 Meadsway, Great Warley",CM13 3DQ,(01277) 487210
"52 Quarry Spring, Harlow",CM20 3HR,(01992) 601303
"131 Nottage Crescent, Braintree",CM7 2TG,(01376) 272646
"Charfield, Epping Road, Roydon",CM19 5DD,(01992) 727718
"28 Van Diemans Road, Chelmsford",CM2 9QQ,(01245) 514643
"38 Orchard Avenue, Brentwood",CM13 2DP,(01277) 512235
"16 Marsh Road, Tillingham",CM0 7SZ,(01621) 208178
"40 Beaufort Road, Billericay",CM12 9JL,(01277) 464144
"6 West Way, Brentwood",CM14 4PB,(01277) 100116
"98 Westbury Rise, Church Langley",CM17 9NT,(01992) 671450
"5 Warrington Square, Billericay",CM12 0XD,(01277) 804542
"422 Baddow Road, Chelmsford",CM2 9RB,(01245) 003466
"Briar Cottage, Roundbush Road, Mundon",CM9 6NN,(01621) 434240
"2 Gardiners Cottage, Gardiners Lane North, Crays Hill",CM11 2XE,(01268) 483514
"Merrytrees, Burnham Road, Woodham Mortimer",CM9 6SS,(01621) 482328
"3 Spring Mews, Sawbridgeworth",CM21 9RE,(01279) 441682
"80 Heath Row, Bishop's Stortford",CM23 5DF,(01279) 071200
"5 Coniston Close, Great Notley",CM77 7UJ,(01376) 566712
"Box Cottage, High Street, Great Bardfield",CM7 4RF,(01371) 625176
"34 High Street, Great Baddow",CM2 7HQ,(01245) 674431
"4 The Lindens, Stock",CM4 9NH,(01245) 733704
"69 Baynard Avenue, Little Dunmow",CM6 3FD,(01371) 675567
"17 Chequers Road, Writtle",CM1 3NG,(01245) 156711
"6 Halling Hill, Harlow",CM20 3JH,(01992) 702873
"Navajo, Roman Road, Ingatestone",CM4 0QD,(01277) 800706
"2 King Edwards Road, South Woodham Ferrers",CM3 5PQ,(01621) 817388
"7 Staffords, Harlow",CM17 0JR,(01279) 712733
"1 Alexander Cottages, High Wych",CM21 0JX,(01279) 447805
"26 Kings Road, Southminster",CM0 7EJ,(01621) 867680
"49 Torquay Road, Chelmsford",CM1 6NG,(01245) 448023
"7 Forge Close Great Warley Street, Great Warley",CM13 3FF,(01277) 184085
"54 High Street, Burnham-On-Crouch",CM0 8AA,(01702) 564338
"21 Clairmont Close, Braintree",CM7 1HS,(01376) 663252
"Fitzwalters, Roman Road, Shenfield",CM15 8SG,(01277) 318324
"South Woodham Ferrers Medical Centre, Burnham Road, South Woodham Ferrers",CM3 5QP,(01621) 674288
"10 Anglesey Close, Bishop's Stortford",CM23 4PE,(01279) 210351
"33 Broad Meadow, Kelvedon Hatch",CM15 0BX,(01277) 845423
"27 Magnolia Way, Pilgrims Hatch",CM15 9QS,(01277) 425766
"5 Magnolia Way, Pilgrims Hatch",CM15 9QS,(01277) 161838
"Windyridge, Dunmow Road, North End",CM6 3PJ,(01371) 260742
"7 Briar View, Billericay",CM11 2RH,(01268) 740085
"23 Hedgerows, Sawbridgeworth",CM21 9BQ,(01279) 485157
"131D High Street, Brentwood",CM14 4RZ,(01277) 866401
"21 Valley Road, Billericay",CM11 2BS,(01268) 502563
"2 Hilltop Cottages, Theydon Mount",CM16 7PL,(01708) 237635
"12 Rachael Gardens, Silver End",CM8 3ST,(01376) 346558
"14 Knights Close, Bishop's Stortford",CM23 4BZ,(01279) 288222
"Round House, Finchingfield",CM7 4HZ,(01440) 454186
"5 Fyfield Road, Ongar",CM5 0AF,(01277) 306850
"184 Willowfield, Harlow",CM18 6RY,(01992) 313332
"11 Rahn Road, Epping",CM16 4JB,(01992) 422255
"23 Lucas Avenue, Chelmsford",CM2 9JJ,(01245) 157327
"The Old Barn, William Searing Close, Bishop's Stortford",CM23 2FG,(01279) 366241
"43 Stanley Rise, Springfield",CM2 6PJ,(01245) 363733
"81 Mayflower Way, Ongar",CM5 9BB,(01277) 472656
"2 Tithe Barn Cottages, Guelphs Lane, Thaxted",CM6 2PT,(01371) 480148
"Mulberry Hall, Little Hallingbury Park, Little Hallingbury",CM22 7RR,(01279) 588062
"Cobblestones, Church Road, Great Hallingbury",CM22 7TY,(01279) 507776
"1 St Marys Court, Great Bardfield",CM7 4RP,(01371) 616600
"Raj Mahal, Braintree Road, Felsted",CM6 3DL,(01371) 713272
"Oakwood House, The Glade, Hutton",CM13 2JL,(01277) 822105
"8 Priory Close, Flitch Green",CM6 3UW,(01371) 557267
"New Hall Fruit Farm, Main Road, Rettendon Common",CM3 8DW,(01268) 037411
"181 Armistice Avenue, Chelmsford",CM1 6DS,(01245) 518754
"Laurels, The Village, Little Hallingbury",CM22 7QP,(01279) 840548
"3 Lionfield Terrace, Chelmsford",CM1 7RH,(01245) 360232
"53 Newland Street, Witham",CM8 2BD,(01621) 057276
"81 Shawbridge, Harlow",CM19 4NW,(01992) 261368
"36 Honeysuckle Close, Bishop's Stortford",CM23 4RL,(01279) 806421
"28 Chapel Road, Burnham-On-Crouch",CM0 8JA,(01702) 585587
"104 Brockles Mead, Harlow",CM19 4PX,(01992) 503170
"19 Dove Close, Bishop's Stortford",CM23 4JD,(01279) 602003
"2 Rachael Gardens, Silver End",CM8 3ST,(01376) 347165
"25 Third Avenue, Chelmsford",CM1 4EX,(01245) 827318
"106 Terlings Avenue, Gilston",CM20 2FP,(01992) 553471
"Charlecote, Jollyboys Lane South, Felsted",CM6 3LR,(01371) 034724
"20 The Pantiles, Billericay",CM12 0UA,(01277) 660886
"Langleys, Burnham Avenue, Cold Norton",CM3 6HS,(01621) 240130
"130 Notley Road, Braintree",CM7 1HJ,(01376) 620463
"22 Donald Way, Chelmsford",CM2 9JD,(01245) 365535
"4 Glencree, Billericay",CM11 1EB,(01268) 846778
"40 Stackfield, Harlow",CM20 2LB,(01992) 745583
"2 Cross Road, Witham",CM8 2NA,(01621) 640138
"16 Wentworth Meadows, Maldon",CM9 6EJ,(01621) 375201
"Little Carters, Braxted Road, Wickham Bishops",CM8 3HW,(01621) 227064
"40 Stonards Hill, Epping",CM16 4QH,(01992) 863036
"38 Copperfield Gardens, Brentwood",CM14 4UD,(01277) 277550
"7 Woodland Way, Ongar",CM5 9EP,(01277) 823612
"4 Crammond Park, Harlow",CM19 5TF,(01992) 765375
"12 Dovedale Close, Ramsden Heath",CM11 1QZ,(01268) 401447
"312 Westfield, Harlow",CM18 6AT,(01992) 874013
"The Cart Lodge, Rookwood Hall, Abbess Roding",CM5 0JL,(01371) 833377
"54 Surman Crescent, Hutton",CM13 2PW,(01277) 840860
"Unit 4, Merlin House, West Road, Harlow",CM20 2GB,(01992) 255384
"Toad Hall, Manor Road, Little Easton",CM6 2JR,(01371) 363876
"2 Hickstars Lane, Billericay",CM12 9RJ,(01268) 743120
"2 Dyers Mead, Bocking",CM7 5ND,(01376) 323453
"8 Quilp Drive, Chelmsford",CM1 4YA,(01245) 858524
"11 Dudley Close, Boreham",CM3 3QA,(01245) 430867
"51 Cherry Avenue, Brentwood",CM13 2EJ,(01277) 851552
"9 Ridgeway, Ingatestone",CM4 9AS,(01277) 068475
"Cock Inn, Main Road, Boreham",CM3 3AA,(01245) 762688
"Albany Orchards, Old London Road, Woodham Walter",CM9 6RN,(01621) 860512
"Highbank, London Road, Spellbrook",CM23 4AX,(01279) 722275
"59 Pines Road, Chelmsford",CM1 2EY,(01245) 720767
"Takeley Youth Centre, Brewers End, Takeley",CM22 6SB,(01371) 085622
"Lampetts Farm, Moreton Road, Fyfield",CM5 0HS,(01277) 621784
"76 The Plashets, Sheering",CM22 7NL,(01279) 318638
"Chimera, Moor Hall Lane, Danbury",CM3 4ER,(01621) 888072
"Gladwyns Lodge, Sheering",CM22 7LL,(01279) 806464
"6 Silver Street, Silver End",CM8 3QQ,(01376) 014387
"307 Northbrooks, Harlow",CM19 4DW,(01992) 163652
"Kings Head, High Street, Bradwell-On-Sea",CM0 7QL,(01621) 757187
"Cherry Garden Cottage, 132A Maldon Road, Danbury",CM3 4RJ,(01621) 757882
"28 Woodland Way, Newhall",CM17 9SQ,(01279) 866715
"Lavender Cottage, Back Lane, Pleshey",CM3 1HL,(01371) 873307
"3 Hoblongs Cottages, Chelmsford Road, Dunmow",CM6 1LW,(01371) 032662
"20 Saffron Gardens, Wethersfield",CM7 4BL,(01376) 620516
"71 Queens Crescent, Bishop's Stortford",CM23 3RP,(01279) 833608
"21 Partridge Avenue, Chelmsford",CM1 4JG,(01245) 775362
"Maple Lodge, 4 Adare Close, Great Dunmow",CM6 2GR,(01371) 256615
"3 Church Road, Cressing",CM77 8PQ,(01376) 364538
"1 Pimblett Row, Henham",CM22 6BT,(01279) 472121
"Acorn Cottage, Chalk Street, Rettendon Common",CM3 8DD,(01268) 853354
"23 Ely Close, Southminster",CM0 7AQ,(01621) 012628
"45 Westfield, Harlow",CM18 6AE,(01992) 647781
"Brockett Cottage, Pigstye Green, Willingale",CM5 0QF,(01245) 755614
"26 Connaught Gardens, Braintree",CM7 9LY,(01376) 607376
"41 Newland Avenue, Bishop's Stortford",CM23 2UW,(01279) 333448
"2 Grange Lodge, High Wych Road, High Wych",CM21 0JB,(01279) 714782
"3 Priory Close, Hatfield Peverel",CM3 2NN,(01621) 244576
"West Lodge, Coppice Row, Theydon Bois",CM16 7DR,(01992) 343400
"Saxons, The Green, Finchingfield",CM7 4JS,(01376) 351882
"White Hall House, Hollow Road, Felsted",CM6 3JF,(01376) 410245
"63 Laburnum Drive, Chelmsford",CM2 9NS,(01245) 528168
"1 Fiddlers Hall, Tollesbury Road, Tollesbury",CM9 8RP,(01621) 525651
"35 Worrin Road, Little Dunmow",CM6 3FU,(01371) 634574
"8 The Lees, Thaxted",CM6 2LZ,(01371) 576247
"Haywain, Bedlars Green, Great Hallingbury",CM22 7TL,(01279) 156581
"Gladwyns Lodge, Sheering",CM22 7LL,(01279) 602653
"41 Mortimer Way, Witham",CM8 1SZ,(01621) 337625
"Mote Cottage, Maldon Road, Bradwell On Sea",CM0 7HY,(01621) 818068
"Little London House, Little London Lane, Woodham Walter",CM9 6SD,(01621) 544131
"9 Chelmer Road, Chelmsford",CM2 6NH,(01245) 024464
"285A Coggeshall Road, Braintree",CM7 9ED,(01376) 380338
"26 John English Avenue, Braintree",CM7 2SN,(01376) 761672
"18 Rushes Mead, Harlow",CM18 6QA,(01992) 777164
"70 Rectory Wood, Harlow",CM20 1RF,(01992) 076087
"Boarded Barns, Fyfield Road, Ongar",CM5 0HJ,(01277) 084570
"2 Waltham Close, Hutton",CM13 1YE,(01277) 464823
"8 Sunflower Close, Chelmsford",CM1 6YW,(01245) 573746
"7 Tanys Court, Tanys Dell, Harlow",CM20 2LG,(01992) 004431
"Unit 1, Rosewood Business Park, Eastways, Witham",CM8 3AA,(01621) 846283
"The Chimes, Fir Tree Lane, Little Baddow",CM3 4SS,(01621) 805557
"9 Lords Avenue, Bishop's Stortford",CM23 4PB,(01279) 475701
"1 Mulberry Cottage, Tye Green, Elsenham",CM22 6DZ,(01279) 121863
"Prentice Grange, 2 Prentice Hall Lane, Tollesbury",CM9 8RN,(01621) 581216
"93 Ellenborough Close, Bishop's Stortford",CM23 4HU,(01279) 236378
"3 Birkdale Rise, Hatfield Peverel",CM3 2JT,(01621) 178042
"Little Haven, Weaverhead Lane, Thaxted",CM6 2PN,(01371) 021714
"Hurst Cottage, Dunmow Road, Bishop's Stortford",CM23 5HR,(01279) 130538
"7 Bootham Close, Billericay",CM12 9NQ,(01277) 765601
"20 The Chase, South Woodham Ferrers",CM3 5PN,(01621) 246034
"Hill House, 1 Smiths Court, Thornwood",CM16 6BD,(01992) 726376
"3 Sparkey Close, Witham",CM8 1QR,(01621) 041460
"22 Harvest Close, South Woodham Ferrers",CM3 5XR,(01621) 676532
"5 King Georges Place, High Street, Maldon",CM9 5BZ,(01621) 363476
"25 Elmbridge, Harlow",CM17 0JX,(01279) 008548
"14 Cartwright Walk, Chelmsford",CM2 6UJ,(01245) 478782
"16 Lancer Way, Billericay",CM12 0XA,(01277) 743534
"73 Stansted Road, Bishop's Stortford",CM23 2DT,(01279) 802808
"2 Emberson Court, Chelmsford",CM2 6TP,(01245) 372141
"2 Medlar Close, Witham",CM8 2SU,(01621) 234804
"21 Broadfield, High Roding",CM6 1NY,(01371) 176567
"Flat 12, 17 Ongar Road, Brentwood",CM15 9AU,(01277) 281651
"3 Bassett Lodge, Magpie Lane, Little Warley",CM13 3EA,(01277) 761004
"51 The Drive, Great Warley",CM13 3BH,(01277) 036868
"Barn Hall Bungalow, Barnhall Road, Tolleshunt Knights",CM9 8HE,(01621) 664353
"3 Windmill Fields, Harlow",CM17 0LG,(01279) 310325
"71 Hanging Hill Lane, Hutton",CM13 2HN,(01277) 152188
"13 Wellesley, Harlow",CM19 5QX,(01992) 361012
"26 The Gardiners, Harlow",CM17 9QU,(01992) 857651
"Lovedowns Lodge, Barnhall Road, Salcott",CM9 8HF,(01621) 054243
