Address,Postcode,Phone number
"1 Flaxley Cottages, Bristol Road, Wraxall",BS48 1LL,(01275) 076773
"19 Wellington Road, Kingswood",BS15 1PS,(0117) 308 7806
"138 Bromley Heath Road, Bristol",BS16 6JJ,(0117) 513 8638
"6 Richmond Avenue, Bristol",BS6 5ET,(0117) 778 8376
"The Old Chapel, Bishop Street, St Pauls",BS2 9JW,(0117) 003 0218
"56 Thicket Avenue, Fishponds",BS16 4EH,(0117) 423 6141
"189A Passage Road, Bristol",BS10 7DJ,(0117) 746 7210
"3 Nightingale Valley, Bristol",BS4 4DZ,(0117) 805 1840
"Hollywood, Ham Link, Burrington",BS40 7AW,(01761) 854358
"8 Boucher Place, Bristol",BS2 9YY,(0117) 541 3837
"9 Bridge View Close, Bristol",BS5 6BS,(0117) 765 4750
"4 Algiers Street, Bristol",BS3 4LP,(0117) 187 4828
"3 Quayside Lane, St George",BS5 8HA,(0117) 246 7568
"52 Ratcliffe Drive, Stoke Gifford",BS34 8UD,(0117) 451 8481
"104 Coniston Road, Patchway",BS34 5JT,(0117) 576 3542
"283A High Street, Worle",BS22 6JW,(01934) 800361
"Southdown, Lower Hazel",BS35 3QR,(01291) 167548
"33 Beach Road East, Portishead",BS20 7ES,(01275) 852874
"10 Clynder Grove, Clevedon",BS21 7DF,(01275) 175167
"10 Ninetree Hill, Bristol",BS1 3SG,(0117) 547 6338
"55 Murford Avenue, Bristol",BS13 9JY,(0117) 241 7472
"13 Failand Walk, Bristol",BS9 2EU,(0117) 037 6710
"62 Somermead, Bristol",BS3 5QS,(0117) 358 4651
"152 Claverham Road, Claverham",BS49 4LQ,(01275) 771472
"12 Harris Barton, Frampton Cotterell",BS36 2ET,(01454) 005564
"Curls Farm, Moorledge Lane, Chew Magna",BS40 8TJ,(01761) 311188
"The Bungalow, Moor Lane, Tockington",BS32 4LS,(01291) 641773
"14 Coln Square, Thornbury",BS35 2DA,(01291) 220617
"Flat 5, 131 - 133 Duckmoor Road, Bristol",BS3 2BJ,(0117) 123 1430
"7 Brick Cottages, Littleton Upon Severn",BS35 1NW,(01291) 337336
"15 Ratcliffe Drive, Stoke Gifford",BS34 8TU,(0117) 024 2700
"3 Downfield Road, Bristol",BS8 2TG,(0117) 512 0152
"The Coach House, Back Lane, Draycott",BS27 3TT,(01458) 208850
"45 Russell Road, Fishponds",BS16 3PJ,(0117) 082 1633
"Flat 2, 14 Trevelyan Road, Weston-Super-Mare",BS23 3BH,(01934) 520457
"57 Sherwood Road, Keynsham",BS31 1DA,(0117) 316 3821
"Parking Spaces, Culver House, Culver Street, Bristol",BS1 5LD,(0117) 365 6561
"70 Blaisdon, Yate",BS37 8TL,(01454) 580748
"14 Binley Grove, Bristol",BS14 8HR,(0117) 010 5334
"First Floor Flat, 20 Redland Park, Bristol",BS6 6SD,(0117) 607 4772
"1 Little Hayes, Bristol",BS16 2LD,(0117) 235 7622
"Flat 5, Rockleaze Mansions, 6 Paragon Road, Weston-Super-Mare",BS23 2DB,(01934) 384136
"20 Sheppys Mill, Congresbury",BS49 5BY,(01275) 343400
"96 Specklemead, Paulton",BS39 7NE,(01761) 038003
"Sharpham Cottage, Wrington Road, Congresbury",BS49 5AL,(01275) 087366
"9 Kings Weston Avenue, Bristol",BS11 0AD,(0117) 888 4045
"18 Phoenix Way, Portishead",BS20 7JJ,(01275) 047767
"208 Station Road, Kingswood",BS15 4XR,(0117) 635 6123
"3 Milliman Close, Bristol",BS13 0AY,(0117) 858 7055
"6 Southampton Mews, Bristol",BS7 9HA,(0117) 124 6603
"42 Windrush Road, Keynsham",BS31 1QP,(0117) 545 4444
"14 Druid Stoke Avenue, Bristol",BS9 1DD,(0117) 711 4183
"10 Vanbrugh Lane, Stapleton",BS16 1GX,(0117) 448 7033
"Brambles, Wick Lane, Lympsham",BS24 0HG,(01934) 141817
"Chapel Cottage, Lower Morton",BS35 1LE,(01291) 035452
"32 Tregarth Road, Bristol",BS3 2QS,(0117) 044 2665
"17 John Street, Bristol",BS1 2HR,(0117) 258 3507
"30 Snowdrop Drive, Emersons Green",BS16 7LF,(01454) 845284
"3 Chesle Way, Portishead",BS20 8JB,(01275) 150476
"77 Eastwood Road, Bristol",BS4 4RR,(0117) 746 3215
"14 Alverstoke, Bristol",BS14 0AE,(0117) 805 6855
"47A Highworth Crescent, Yate",BS37 4HQ,(01454) 854058
"2 Green Oak Crescent, Bristol",BS5 6FB,(0117) 385 6435
"25 Greenacre Road, Bristol",BS14 0HL,(0117) 500 8357
"11 Northumbria Drive, Bristol",BS9 4HL,(0117) 658 1007
"45 Ringwood Grove, Weston-Super-Mare",BS23 2UA,(01934) 345134
"12 Timber Dene, Bristol",BS16 1TL,(0117) 304 4075
"Netherton House, Wall Green, Axbridge",BS26 2BH,(01934) 528581
"60 Nelson House, Nelson Road, Bristol",BS16 5HU,(0117) 040 3748
"7 Manor Way, Failand",BS8 3UY,(0117) 008 5487
"19 Glyn Vale, Bristol",BS3 5JD,(0117) 265 7365
"Flat 96, Hamilton Court, Montague Street, Bristol",BS2 8NZ,(0117) 686 5206
"8 Brockley Close, Little Stoke",BS34 6EZ,(0117) 811 6038
"Glen Avalon, Cliff Street, Cheddar",BS27 3PN,(01458) 704247
"2 Creswicke Avenue, Hanham",BS15 3HB,(0117) 380 7510
"4 Drysdale Close, Weston-Super-Mare",BS22 8HH,(01934) 077605
"18 Dingle Close, Bristol",BS9 2JP,(0117) 283 1117
"73 Mortimer Road, Filton",BS34 7LG,(0117) 242 4747
"11 The Beeches, Bradley Stoke",BS32 9TA,(0117) 673 1688
"31 Queens Road, Bishopsworth",BS13 8LF,(0117) 350 1136
"23 Richmond Street, Bristol",BS3 4TH,(0117) 318 3666
"41 Theresa Avenue, Bristol",BS7 9ER,(0117) 114 7037
"7 Manor Road, Bishopston",BS7 8PY,(0117) 806 0161
"17 Sydenham Way, Bristol",BS15 3TG,(0117) 583 8518
"66 Kings Head Lane, Bristol",BS13 7DD,(0117) 717 0431
"2 Courtney Way, Bristol",BS15 9RB,(0117) 404 8878
"2 Norwich Drive, Bristol",BS4 4BP,(0117) 553 2527
"18 St Agnes Gardens, Bristol",BS4 2DQ,(0117) 767 3340
"79 The Praedium, Chapter Walk, Redland",BS6 6WB,(0117) 662 8707
"12 Shortlands Road, Bristol",BS11 0QG,(0117) 257 4821
"21 Penrose, Bristol",BS14 0AQ,(0117) 834 3368
"2 Evelyn Road, Bristol",BS10 5DU,(0117) 365 1210
"7 Elberton Road, Olveston",BS35 4DD,(01291) 531185
"126 Hazelbury Road, Bristol",BS14 9EX,(0117) 680 3508
"Flat 3, Osborne House, 14 Elton Road, Clevedon",BS21 7RG,(01275) 374775
"Oakfield Barn, Horse Race Lane, Failand",BS8 3TY,(0117) 540 7417
"69 Bader Close, Yate",BS37 5UD,(01454) 441777
"14 Sheepwood Road, Bristol",BS10 7BS,(0117) 244 0811
"55 Highbury Road, Horfield",BS7 0DA,(0117) 303 3551
"1 Bishport Close, Bristol",BS13 9LN,(0117) 623 0402
"128 Stockwood Road, Bristol",BS14 8JL,(0117) 048 3680
"31 Bevington Close, Patchway",BS34 5NW,(0117) 262 4512
"Eastholme, 20A Hillcrest Road, Portishead",BS20 8HP,(01275) 166006
"Flat 4, Chesham House, Southville Road, Bristol",BS3 1DG,(0117) 642 5183
"8 Horse Shoe Drive, Bristol",BS9 1SU,(0117) 438 4531
"19 Closemead, Clevedon",BS21 5EG,(01275) 826288
"142 High Street, Yatton",BS49 4AD,(01275) 504133
"Flat 3, 129 Locking Road, Weston-Super-Mare",BS23 3ER,(01934) 663486
"504 Bath Road, Saltford",BS31 3HJ,(01225) 622751
"4 Swainswick, Bristol",BS14 0AH,(0117) 771 1240
"26 Neva Road, Weston-Super-Mare",BS23 1YQ,(01934) 202818
"12A Counterpool Road, Bristol",BS15 8DQ,(0117) 315 0013
"Flat 9, 35 - 37 Princes Road, Clevedon",BS21 7NQ,(01275) 210546
"71 Cranbrook Road, Bristol",BS6 7BZ,(0117) 434 6303
"Flat 7, Woodlands Court, Woodlands Lane, Bradley Stoke",BS32 4JU,(0117) 854 4234
"9 Chapel Barton, Nailsea",BS48 2ED,(01275) 122501
"144 Doncaster Road, Bristol",BS10 5PZ,(0117) 336 7843
"1 Blackthorn Drive, Bradley Stoke",BS32 8BY,(0117) 863 1783
"13 Bush Avenue, Little Stoke",BS34 8LY,(0117) 551 0231
"50 Lower Kewstoke Road, Worle",BS22 9JT,(01934) 148757
"4 All Hallows Road, Bristol",BS5 0HH,(0117) 735 7021
"7 Russett Close, Backwell",BS48 3HY,(01275) 040875
"10 Downs Park West, Bristol",BS6 7QJ,(0117) 736 7202
"3 Woodlands, Axbridge",BS26 2AX,(01934) 041812
"Flanders, Kingsway, Tarnock",BS26 2SF,(01934) 000276
"735A Fishponds Road, Fishponds",BS16 3UP,(0117) 224 3685
"Paddock Wood, Cadbury Camp Lane, Clapton In Gordano",BS20 7SA,(01275) 480334
"2 James Close, Bristol",BS16 4TQ,(0117) 548 6074
"Longmead, Old Gloucester Road, Hambrook",BS16 1RR,(0117) 861 6043
"Apartment 520, Lake Shore, Lake Shore Drive, Bristol",BS13 7BG,(0117) 185 7875
"6 Ottawa Road, Weston-Super-Mare",BS23 4PR,(01934) 341652
"Flat 22, St Oswalds Court, St Oswalds Road, Bristol",BS6 7HX,(0117) 772 4465
"9 Hollis Close, Long Ashton",BS41 9AZ,(0117) 575 7054
"1 Laurel Gardens, Yatton",BS49 4AE,(01275) 781111
"18 Moor Croft Drive, Longwell Green",BS30 7DB,(0117) 015 3047
"56 Hapil Close, Sandford",BS25 5AA,(01934) 487850
"25 The Meads, Bristol",BS16 6RG,(0117) 717 5445
"Ground Floor Flat, 33 Stackpool Road, Bristol",BS3 1NG,(0117) 505 5873
"31 Larksleaze Road, Longwell Green",BS30 9BH,(0117) 826 2725
"Sunnyside, Pomphrey Hill, Mangotsfield",BS16 9NF,(0117) 130 3657
"4 The Crescent, Milton",BS22 8DT,(01934) 034810
"20 Quantock Road, Weston-Super-Mare",BS23 4DT,(01934) 257003
"12 Home Field Close, Emersons Green",BS16 7BH,(01454) 571008
"Thie Feie, West Harptree Road, East Harptree",BS40 6BQ,(01761) 570714
"89 Hengrove Lane, Bristol",BS14 9DH,(0117) 266 7575
"6 Cennick Avenue, Bristol",BS15 4EF,(0117) 687 4426
"Rush Hill Cottage, Rush Hill Lane, Blackford",BS28 4NF,(01458) 853416
"232A Badminton Road, Coalpit Heath",BS36 2QE,(01454) 177500
"5 Avondale Court, Goodeve Road, Bristol",BS9 1NU,(0117) 071 8406
"11 Rosemary Crescent, Portishead",BS20 7JT,(01275) 732326
"33 Ellicks Close, Bradley Stoke",BS32 0EP,(0117) 881 6818
"14 Bates Close, Bristol",BS5 0UZ,(0117) 575 1270
"8 Dormer Road, Bristol",BS5 6XQ,(0117) 841 0827
"Flat 6, Thomas Court, Three Queens Lane, Bristol",BS1 6LE,(0117) 538 0266
"6A Elton Road, Bishopston",BS7 8DA,(0117) 858 6107
"5 Keel Close, St George",BS5 8DG,(0117) 370 4048
"3 School View, Wraxall",BS48 1HG,(01275) 067348
"97 Hampstead Road, Bristol",BS4 3HW,(0117) 653 8510
"77 Duckmoor Road, Bristol",BS3 2DH,(0117) 281 2451
"17 The Hornbeams, Marlborough Drive, Bristol",BS16 1PW,(0117) 184 7817
"209 Gatehouse Avenue, Bristol",BS13 9AQ,(0117) 308 8740
"42 Twenty Acres Road, Bristol",BS10 6PW,(0117) 845 3580
"4 Bredon Nook Road, Bristol",BS10 5DS,(0117) 623 2037
"Dodington Chase, Dodington",BS37 6SE,(01454) 425316
"157 Ratcliffe Drive, Stoke Gifford",BS34 8TZ,(0117) 748 3230
"30 Great Brockeridge, Bristol",BS9 3TZ,(0117) 168 1161
"55A Two Mile Hill Road, Bristol",BS15 1BS,(0117) 434 0710
"Flat 14, Francis House, Dove Street, Bristol",BS2 8LD,(0117) 287 7621
"61 Clevedon Road, Failand",BS8 3UL,(0117) 518 5552
"355 Nore Road, Portishead",BS20 8EX,(01275) 306400
"203A Milton Road, Weston-Super-Mare",BS22 8EF,(01934) 205214
"8 Church Road, Worle",BS22 9DA,(01934) 843508
"113 New Bristol Road, Weston-Super-Mare",BS22 6AZ,(01934) 802863
"87 Whitmore Avenue, Bristol",BS4 4TG,(0117) 167 8270
"32 Hallatrow Road, Paulton",BS39 7LJ,(01761) 588612
"Flat 17, Midland Mews, 24 Waterloo Road, Bristol",BS2 0PL,(0117) 275 5568
"151 Hambrook Lane, Hambrook",BS16 1RL,(0117) 274 3611
"7 Milton Road, Weston-Super-Mare",BS23 2SA,(01934) 440235
"Flat 1, 10 Jesmond Road, Clevedon",BS21 7RZ,(01275) 516182
"120 Memorial Road, Bristol",BS15 3LQ,(0117) 203 0350
"10 Rectory Close, Yate",BS37 5SA,(01454) 086130
"Flat 1, 127 Sandy Park Road, Bristol",BS4 3PG,(0117) 673 1731
"16 Sunningdale Road, Weston-Super-Mare",BS22 6XP,(01934) 807266
"84 Whittucks Road, Hanham",BS15 3PT,(0117) 056 5313
"4 Brook Road, Fishponds",BS16 3SQ,(0117) 641 0664
"33 Mendip Road, Weston-Super-Mare",BS23 3HB,(01934) 063073
"65 Ravenswood Road, Bristol",BS6 6BS,(0117) 034 3643
"19 Edgecumbe Road, Bristol",BS6 7AY,(0117) 183 6383
"32 Nimbus Road, Weston-Super-Mare",BS24 8DJ,(01934) 770572
"2 Portal Road, Locking",BS24 7AJ,(01934) 084665
"30 Hazelbury Road, Nailsea",BS48 2JP,(01275) 314458
"6 Birkdale, Yate",BS37 4EX,(01454) 218004
"16 Mallow Close, Thornbury",BS35 1UE,(01291) 011107
"161 Couzens Close, Chipping Sodbury",BS37 6BS,(01454) 648583
"Flat 48, Mirage, 21 Harbour Road, Portishead",BS20 7AJ,(01275) 335436
"9 Milton Close, Yate",BS37 5EG,(01454) 756121
"1 London Square, Portishead",BS20 7BB,(01275) 443870
"9A Beach Road, Weston-Super-Mare",BS23 1AU,(01934) 352684
"10 Baily Place, Bristol",BS16 1BG,(0117) 130 5283
"1 Scots Cottages, Kington",BS35 1NF,(01291) 460312
"1 Cobblestone Mews, Bristol",BS8 3DQ,(0117) 733 7686
"10 Chantry Grove, Bristol",BS11 0QH,(0117) 420 6134
"Sunflower Cottage, Wells Road, Draycott",BS27 3SN,(01458) 223726
"2 Belle Vue Cottages, Filton",BS34 7QP,(0117) 274 4134
"33 Falcondale Road, Bristol",BS9 3JR,(0117) 233 7674
"8 Wallscourt Road South, Bristol",BS34 7NT,(0117) 555 7744
"88 New Fosseway Road, Bristol",BS14 9LL,(0117) 556 7114
"6 Homemead Drive, Bristol",BS4 5AP,(0117) 515 1753
"14 Avon Close, St George",BS5 8DE,(0117) 317 2886
"132 Sandburrows Road, Bristol",BS13 8DN,(0117) 467 5536
"Armada House, Telephone Avenue, Bristol",BS1 4BQ,(0117) 787 3467
"Flat 3, 16 Longton Grove Road, Weston-Super-Mare",BS23 1LT,(01934) 053301
"16 Sherston Close, Bristol",BS16 2LP,(0117) 112 6655
"10 Stoulton Grove, Bristol",BS10 7JG,(0117) 815 7788
"Flat 18, Avon Court, Beaufort Road, Clifton",BS8 2JT,(0117) 864 1437
"5 Larch Close, Langford",BS40 5HF,(01275) 230117
"2 Woodward Road, Bristol",BS16 2FN,(0117) 617 8438
"40 Francis Way, Bridgeyate",BS30 5WL,(0117) 776 2178
"16 Fraynes Close, Bristol",BS3 2DU,(0117) 660 7425
"Monksilver Cottage, North Widcombe",BS40 6HP,(01761) 463856
"69 Lacey Road, Bristol",BS14 8LS,(0117) 783 6400
"48 Cropthorne Road, Bristol",BS7 0PT,(0117) 842 0148
"Apartment 8, Sutton Court, Stowey, Pensford",BS39 4DN,(01761) 472521
"21 Loughman Close, Kingswood",BS15 4BZ,(0117) 704 5276
"Ivy Cottage, Cowhill",BS35 1QH,(01291) 507731
"33 Harrow Road, Bristol",BS4 3ND,(0117) 401 3766
"8 Cavell Court, Clevedon",BS21 5LD,(01275) 038661
"8 Beaver Close, Winterbourne",BS36 1QU,(01454) 187035
"24 Avening Road, Bristol",BS15 8AU,(0117) 468 1600
"Plot 2, 20 Milford Street, Bristol",BS3 1EE,(0117) 526 3566
"Unit 1, Alliance House 12 And 12A Baldwin Street, Bristol",BS1 1SA,(0117) 328 5510
"43 Air Balloon Road, Bristol",BS5 8LD,(0117) 115 4047
"61 Lake Road, Bristol",BS10 5HZ,(0117) 436 2888
"12 Southridge Heights, Weston-Super-Mare",BS24 9JH,(01934) 651372
"99 Howard Road, Westbury Park",BS6 7UX,(0117) 710 6451
"1 Field Road, Bristol",BS15 1HU,(0117) 406 5808
"Tawny House, Butcombe",BS40 7XF,(01761) 611673
"14 Sandy Park Road, Bristol",BS4 3PE,(0117) 307 5268
"The Meadows, Hacket Lane, Thornbury",BS35 3TX,(01454) 456871
"8 Elgin Park, Bristol",BS6 6RU,(0117) 415 2457
"Littlefield, The Village, Burrington",BS40 7AD,(01761) 004170
"9 Gunning Close, Kingswood",BS15 8BQ,(0117) 250 0458
"2 Zion Cottages, Olveston",BS35 4BY,(01291) 680738
"26 Thackeray Avenue, Clevedon",BS21 7JJ,(01275) 648103
"23 Woodspring Avenue, Weston-Super-Mare",BS22 9RU,(01934) 648817
"Stonelea, Kenn Road, Kenn",BS21 6TJ,(01275) 335742
"4 The Courtyard, Squire Lane, Ubley",BS40 6PQ,(01761) 137855
"53 Rushy Way, Emersons Green",BS16 7ER,(01454) 287220
"The Round House, Watery Lane, Nailsea",BS48 2AX,(01275) 453284
"20 Clevedon Road, Portishead",BS20 6TA,(01275) 412558
"16 Chapel Street, St Philips",BS2 0UL,(0117) 625 6412
"31 Windwhistle Circle, Weston-Super-Mare",BS23 3TU,(01934) 774015
"23 Fosse Way, Nailsea",BS48 2BG,(01275) 314612
"74 Teignmouth Road, Clevedon",BS21 6DR,(01275) 538705
"Menlee, Garston Lane, Blagdon",BS40 7TF,(01761) 587160
"Flat 2, 118 Portview Road, Bristol",BS11 9JB,(0117) 546 4332
"80 Plummers Hill, Bristol",BS5 7JQ,(0117) 605 7071
"8 The Hawthornes, Staple Hill",BS16 5PQ,(0117) 456 2753
"Rose Cottage, Upper North Street, Cheddar",BS27 3HX,(01458) 722230
"44 Stratton Road, Saltford",BS31 3BW,(01225) 350525
"Harts Farm Cottage, North Widcombe",BS40 6HW,(01761) 564617
"49 Oakdale Close, Bristol",BS16 6EF,(0117) 251 5522
"24 The Grove, Warmley",BS30 8AG,(0117) 672 3454
"Driftwood, Pier Road, Portishead",BS20 7DZ,(01275) 014352
"12 Granville Close, Bristol",BS15 3TJ,(0117) 681 2061
"The Cottage, Guildhall Lane, Wedmore",BS28 4AL,(01458) 122070
"131 Redland Road, Bristol",BS6 6XX,(0117) 815 1845
"46 Beach Road, Kewstoke",BS22 9UU,(01934) 172371
"Hillcrest, Upper New Road, Cheddar",BS27 3DH,(01934) 306464
"10 Little Orchard, Cheddar",BS27 3LS,(01458) 073418
"16 Canterbury Court, Duchess Way, Bristol",BS16 1BY,(0117) 042 6722
"31 Great Brockeridge, Bristol",BS9 3UB,(0117) 256 8654
"Newlands Cottage, Pearces Hill, Bristol",BS16 1LW,(0117) 044 7002
"Ground Floor Flat, 8 Kings Road, Clevedon",BS21 7HA,(01275) 257882
"49 High Street, Thornbury",BS35 2AR,(01291) 845736
"8A Beachgrove Road, Bristol",BS16 4AY,(0117) 265 5213
"8 Britannia Road, Easton",BS5 6DA,(0117) 480 6136
"8 Crown Gardens, Bristol",BS30 8YG,(0117) 383 2583
"Unit D, Flowers Hill, Bristol",BS4 5JJ,(0117) 714 0424
"55 Moor Park, Clevedon",BS21 6EQ,(01275) 028135
"7 St Agnes Close, Nailsea",BS48 2UB,(01275) 615060
"Westways, Ash Tree Close, Bleadon",BS24 0PD,(01934) 764333
"436 Long Cross, Bristol",BS11 0TG,(0117) 723 6073
"1 Arundel Walk, Keynsham",BS31 2JT,(0117) 461 0823
"Brook Farm, Lower Tockington Road, Tockington",BS32 4LE,(01291) 782776
"4 Gloucester Street, Weston-Super-Mare",BS23 1TA,(01934) 360511
"7 St Marys Way, Yate",BS37 7AR,(01454) 263156
"9 Orland Way, Longwell Green",BS30 9XX,(0117) 750 6607
"2 Bleadon Mill, Bleadon",BS24 0BE,(01934) 026846
"1 Belsher Drive, Kingswood",BS15 9PS,(0117) 231 0307
"First And Second Floor Flat, 24 Devonshire Road, Bristol",BS6 7NJ,(0117) 827 8745
"4 Rosebery Terrace, Bristol",BS8 1DP,(0117) 348 6676
"Post Office House, Main Road, Temple Cloud",BS39 5BH,(01761) 563751
"39 Broom Farm Close, Nailsea",BS48 4YJ,(01275) 456305
"286 Headley Lane, Bristol",BS13 7QE,(0117) 787 0706
"200 High Street, Oldland Common",BS30 9QQ,(0117) 846 3436
"47 Woodland Grove, Bristol",BS9 2BD,(0117) 151 4368
"16 School Road, Wrington",BS40 5PE,(01275) 003200
"32 Piper Cross, Weston-Super-Mare",BS24 8BX,(01934) 680144
"Top Floor Flat, 559 Stapleton Road, Bristol",BS5 6SQ,(0117) 648 4176
"116 Milton Road, Weston-Super-Mare",BS23 2UW,(01934) 863501
"30 Woodborough Drive, Winscombe",BS25 1HB,(01934) 824187
"7A Shrubbery Walk West, Weston-Super-Mare",BS23 2JF,(01934) 616381
"5 Elm Road, Horfield",BS7 8RJ,(0117) 872 2558
"7 Gages Road, Bristol",BS15 9UQ,(0117) 668 2006
"54 Church Road, Bishopsworth",BS13 8JR,(0117) 206 5856
"42 Chescombe Road, Yatton",BS49 4EN,(01275) 421677
"43 Bourton Avenue, Patchway",BS34 6EB,(0117) 117 5226
"5 Hyland Grove, Bristol",BS9 3NR,(0117) 322 6158
"12 Highfield Road, Chipping Sodbury",BS37 6HD,(01454) 471078
"4 Randall Road, Bristol",BS8 4TP,(0117) 018 4538
"29 Brockley Crescent, Weston-Super-Mare",BS24 9LL,(01934) 167727
"Flat 28, Beechmount Court, Beechmount Grove, Bristol",BS14 9DR,(0117) 860 8311
"14 Bofors Tower, Weston-Super-Mare",BS24 8FH,(01934) 243434
"5 Harrier Path, Weston-Super-Mare",BS22 8ST,(01934) 202708
"5 Sorrel Close, Thornbury",BS35 1UH,(01291) 351152
"Flat 1, 16 Hughenden Road, Clifton",BS8 2TT,(0117) 575 2450
"10 Constable Drive, Weston-Super-Mare",BS22 6PX,(01934) 252280
"29 Springleaze, Bristol",BS4 2TU,(0117) 476 3720
"12 Charlton Leaze, Bristol",BS10 7SW,(0117) 164 2267
"Brockham House, 63A Bath Road, Willsbridge",BS30 6ES,(0117) 377 3101
"96 Molesworth Drive, Bristol",BS13 9BH,(0117) 718 1032
"170 Gloucester Road, Patchway",BS34 5BG,(0117) 064 0680
"2 Baytree Road, Weston-Super-Mare",BS22 8HG,(01934) 513665
"8 Grange Road, Saltford",BS31 3AH,(01225) 727758
"18 Priston Close, Weston-Super-Mare",BS22 7FL,(01934) 248542
"51 Concorde Drive, Bristol",BS10 6PY,(0117) 207 8162
"5 Shortwood Road, Bristol",BS13 0QR,(0117) 256 2701
"15 Dowling Road, Bristol",BS13 0HA,(0117) 043 1248
"65 Lawn Road, Bristol",BS16 5AY,(0117) 431 8502
"Flat 7, Glebe House, 16 Lower Kewstoke Road, Worle",BS22 9JF,(01934) 852633
"Flanders, Kingsway, Tarnock",BS26 2SF,(01934) 704306
"53 Hardwick Road, Pill",BS20 0DG,(0117) 481 3411
"49 Westbury Hill, Bristol",BS9 3AG,(0117) 657 2150
