Address,Postcode,Phone number
"Apartment 2, Penbury House, Beacon Edge, Penrith",CA11 7BD,(01768) 812436
"5 Irvings Place, Carlisle",CA2 6AU,(01228) 483770
"The Duck House, Roweltown",CA6 6JU,(01697) 756422
"2 Whitelees, Lorton Road, Cockermouth",CA13 9DZ,(01900) 658645
"26 Main Street, Cockermouth",CA13 9LQ,(01900) 022387
"4 Carricks Court, Low Row",CA8 2LE,(01697) 864150
"15 Knowe Terrace, Carlisle",CA3 9DZ,(01228) 344403
"Flat 4, Ridgemount, Penrith Road, Keswick",CA12 4LJ,(017687) 28616
"13 Beacon Close, Aspatria",CA7 3HU,(016973) 83223
"81 Trumpet Road, Cleator",CA23 3EQ,(01946) 675802
"Unit 5, Hobson Court, Gillan Way, Penrith",CA11 9GQ,(01768) 883715
"Flat C, Newlands House, The Banks, Seascale",CA20 1QH,(01946) 881307
"5 Chandler Lane, Brampton",CA8 1ND,(01697) 254040
"2 Wiza Avenue, Wigton",CA7 9RX,(016973) 63538
"9 Pelham Drive, Calderbridge",CA20 1DB,(01946) 587056
"Woodhaven, 2 Beckside, Flimby",CA15 8TQ,(01900) 851608
"33 Fern Grove, Whitehaven",CA28 6RB,(01946) 124341
"1 Chapelfield, Skelton",CA11 9TB,(01768) 126663
"Dentholme Residential Home, Cragg Road, Cleator Moor",CA25 5PR,(01946) 380316
"68 Harrison Street, Carlisle",CA2 4ER,(01228) 504408
"5 Skinner Street, Cockermouth",CA13 9PE,(01900) 446162
"6 Pendle Drive, Whitehaven",CA28 7RX,(01946) 555075
"9 Garborough Close, Crosby",CA15 6RY,(01900) 135328
"2 Mosedale Road, Workington",CA14 3JB,(01900) 400061
"1 Galecroft, Low Seaton",CA14 1PS,(01900) 838432
"28 Scaw Road, High Harrington",CA14 4NA,(01900) 036355
"East Lodge, Hundith Hill, Cockermouth",CA13 9TH,(01900) 467140
"1 Hill Top, Thurstonfield",CA5 6HF,(01228) 886511
"Rose Cottage, Ireby",CA7 1DY,(016973) 25025
"23 Weddicar Gardens, Cleator Moor",CA25 5JJ,(01946) 152575
"2 Winder Farm Close, Dearham",CA15 7JH,(01900) 787647
"9 Rutland Avenue, Whitehaven",CA28 8LA,(01946) 368881
"35 Windrigg Close, Egremont",CA22 2EE,(01946) 542524
"8 Knowefield Avenue, Carlisle",CA3 9BH,(01228) 534846
"40 High Seaton",CA14 1NN,(01900) 807588
"26 Challoner Street, Cockermouth",CA13 9QS,(01900) 377832
"Ashbank, Newby East",CA4 8QX,(01697) 385324
"172 Corporation Road, Workington",CA14 2PR,(01900) 658066
"40 Low Road Close, Cockermouth",CA13 0GU,(01900) 346011
"1 Hillside, St. Bees",CA27 0AP,(01946) 288673
"Laurel House, Midtown, Dearham",CA15 7HH,(01900) 131346
"2 Howes Cottages, Calthwaite",CA11 9QG,(016974) 03366
"26 Esk Avenue, Whitehaven",CA28 8AW,(01946) 306312
"Westwood, Solway View, Crosby",CA15 6SP,(01900) 735773
"1 North Park Cottages, Brisco",CA4 0RA,(01228) 108415
"Threshing Barn, Kings Meaburn",CA10 3BU,(01931) 157770
"22 Northumberland Street, Workington",CA14 3HA,(01900) 422422
"153 Ennerdale Road, Cleator Moor",CA25 5LG,(01946) 002765
"11 Wasdale Close, Cockermouth",CA13 9JD,(01900) 537837
"30 Thomlinson Avenue, Carlisle",CA2 7BF,(01228) 801570
"7 Woodrouffe Terrace, Carlisle",CA1 2EH,(01228) 803702
"Marsh House, Whitrigg",CA7 5AA,(016973) 16754
"5 Chapel Howe, Borrowdale",CA12 5XG,(017687) 16876
"98 Main Street, Cockermouth",CA13 9LX,(01900) 433410
"19 Sandgate, Penrith",CA11 7TW,(01768) 862871
"2 Craigholm, Whitehaven",CA28 9LF,(01946) 235523
"2 Fern House, Back Street, Cotehill",CA4 0DN,(01228) 137835
"3 Croft Head Road, Seascale",CA20 1LZ,(01946) 070508
"36A Great Dockray, Penrith",CA11 7BN,(01768) 871821
"4 Chagford Villas, Maryport",CA15 7BH,(01900) 245563
"74 Trafalgar Street, Carlisle",CA2 5XY,(01228) 664035
"Rathvale, Thrushwood",CA12 4PG,(017687) 66525
"Bainbridge Gate, Clifton",CA10 2HD,(01768) 830000
"Hillside, Lamplugh Road, Cockermouth",CA13 0DH,(01900) 468461
"1 Pegwell Lane, Branthwaite",CA14 4TL,(01900) 632113
"6 Robert Owen Place, Cleator Moor",CA25 5DW,(01946) 006755
"4 Grosvenor Place, Carlisle",CA3 9LL,(01228) 576108
"Howfoot, Pooley Bridge",CA10 2NQ,(017684) 47832
"10 Loweswater Close, Cockermouth",CA13 9LL,(01900) 321174
"9 Arlecdon Road, Arlecdon",CA26 3UZ,(01946) 222307
"6 Ingleby Terrace, Maryport",CA15 6JB,(01900) 741768
"7 Ellenborough Old Road, Maryport",CA15 7PG,(01900) 015411
"32 Greenside Road, Carlisle",CA2 6HP,(01228) 388253
"6 Carleton Place, Penrith",CA11 8LW,(01768) 652805
"2 Standings Rise, Whitehaven",CA28 6SX,(01946) 826547
"Bridge House, Cockermouth",CA13 0HW,(01900) 280281
"237 Blackwell Road, Carlisle",CA2 4DN,(01228) 282413
"11 Hillcrest Close, Carlisle",CA1 2QL,(01228) 034276
"5 Fleet Street, Workington",CA14 2QQ,(01900) 036408
"1 Mill Cottages, Wetheral",CA4 8HB,(01228) 455860
"The Lane End Inn, Hayton Lane End, Hayton",CA8 9JB,(01697) 728612
"3 Courtyard Cottages, Brampton",CA8 2EY,(01697) 208845
"10 Fitz View, Cockermouth",CA13 0DZ,(01900) 201268
"24 Hutton Hill, Penrith",CA11 8DU,(01768) 043831
"2 Scotch Street, Port Carlisle",CA7 5BZ,(01461) 267024
"The Cottage, Macey Arms Farm, Macey Bank",CA4 0NX,(016974) 53166
"Flat 11, Castle Court, Castle Street, Carlisle",CA3 8TP,(01228) 473430
"84 Eden Street, Carlisle",CA3 9LA,(01228) 747172
"25 Mount Pleasant Road, Carlisle",CA2 4QQ,(01228) 855005
"4 Hazel Close, Carlisle",CA1 2FF,(01228) 220647
"4 Lakeland View, Cleator",CA23 3EZ,(01946) 648118
"43 Fitz Road, Cockermouth",CA13 0AN,(01900) 617473
"Berrymoor, Heads Nook",CA8 9BE,(01697) 071115
"117 Ennerdale Road, Cleator Moor",CA25 5LR,(01946) 344757
"87 Pennine Way, Carlisle",CA1 3QH,(01228) 518500
"4 Inglewood Cottages, Parsonby",CA7 2DB,(016973) 51072
"24 Maple Close, Maryport",CA15 7DF,(01900) 081166
"86 Moorclose Road, Salterbeck",CA14 5LG,(01900) 354718
"30 Croft Head View, Lowca",CA28 6QP,(01946) 352201
"Barrow Mill Cottage No 1 Southwaite",CA4 0LX,(016974) 62584
"8 Queens Close, Whitehaven",CA28 8RY,(01946) 520487
"Keepers Cottage, Flakebridge",CA16 6JU,(01931) 536070
"10 Maple Grove, Whitehaven",CA28 8BE,(01946) 801622
"16 Scaws Drive, Penrith",CA11 8AZ,(01768) 264354
"77 Etterby Lea Road, Carlisle",CA3 9JP,(01228) 437007
"1 Bank Fold, Calderbridge",CA20 1DG,(01946) 702640
"6 Corby Gates, Great Corby",CA4 8LJ,(01228) 644413
"Flat 5, Jackson Court, High Cross Street, Brampton",CA8 1RP,(01697) 547857
"5 Geelong Terrace, Sandwith",CA28 9UQ,(01946) 480621
"51 Wordsworth Street, Keswick",CA12 4BZ,(017687) 44808
"Dyke Croft, Ravenglass",CA18 1RN,(01229) 507358
"1 Holyrood Place, Greenhead",CA8 7HT,(01697) 184862
"26 Kelsick Park, Seaton",CA14 1PY,(01900) 087306
"4 Atkinson Crescent, Carlisle",CA1 3DH,(01228) 202580
"Braith House, Cleator",CA23 3DT,(01946) 251853
"Draughtsike Hall, Penton",CA6 5RY,(013873) 68254
"69 Westfield Drive, Workington",CA14 5AR,(01900) 641811
"Bank House Park, Gosforth",CA20 1EB,(01946) 700275
"1 Vicarage Lane, Kirkby Stephen",CA17 4QX,(015396) 75854
"Quakergate Cottage, Morland",CA10 3BA,(01931) 062632
"22 Kings Avenue, Seaton",CA14 1DR,(01900) 866267
"23 The Ferns, Egremont",CA22 2JB,(01946) 025532
"10 Morpeth Close, Brampton",CA8 1DS,(01697) 240624
"4 Hodden Court, Caldbeck",CA7 8EN,(016974) 56041
"1 Pump Square, Little Broughton",CA13 0YD,(01900) 628772
"Heather Cottage, Maidenhill",CA11 8SQ,(01768) 040566
"Ewe Close, Arkleby",CA7 2DS,(016973) 73641
"1 Brook View, Skirwith",CA10 1RH,(01768) 785774
"The Rising Sun, Appleby-In-Westmorland",CA16 6JL,(01931) 226458
"Westwind, 6 Craw Park, Brampton",CA8 1UZ,(01697) 275722
"6 Millers Walk, Cleator",CA23 3BP,(01946) 334186
"2 Wyvern Close, Carlisle",CA2 6RP,(01228) 383450
"20 Sandybeck Way, Cockermouth",CA13 9XB,(01900) 812022
"28 South View Road, Whitehaven",CA28 6EH,(01946) 176664
"47 Brooklands Avenue, Maryport",CA15 7PY,(01900) 763517
"11 School Close, Broughton Moor",CA15 7SA,(01900) 418670
"High Close, Plumbland",CA7 2HF,(016973) 77232
"36 Devonshire Street, Workington",CA14 3DF,(01900) 146065
"54 The Meadows, High Harrington",CA14 5NU,(01900) 410607
"214 Scalegate Road, Carlisle",CA2 4PL,(01228) 252461
"25A Cornmarket, Penrith",CA11 7HS,(01768) 104133
"16 Wetheriggs Rise, Penrith",CA11 7EX,(01768) 213057
"84 Edinburgh Road, Maryport",CA15 8EY,(01900) 576600
"27 Church Street, Keswick",CA12 4DX,(017687) 42836
"66A Laurel Bank, Whitehaven",CA28 6SW,(01946) 261135
"31 Gosforth Road, Seascale",CA20 1PW,(01946) 742478
"2 Beck Cottages, Southwaite",CA4 0LT,(016974) 60414
"Sandale Close, Thornthwaite",CA12 5SA,(017687) 44671
"14 Victoria Road, Penrith",CA11 8HN,(01768) 233740
"2 Watch Hill",CA7 3SB,(016973) 23123
"Walltown Lodge, Greenhead",CA8 7JD,(01434) 504873
"147 Whinlatter Road, Whitehaven",CA28 8DY,(01946) 356646
"1 Holyrood Place, Greenhead",CA8 7HT,(01697) 348860
"192 Blackwell Road, Carlisle",CA2 4RE,(01228) 522512
"4 Primrose Bank, Crosby On Eden",CA6 4QT,(01228) 886254
"1 St Cuthberts Place, Edenhall",CA11 8SP,(01768) 250806
"1 Cold Springs Court, Penrith",CA11 8EX,(01768) 102660
"6 Lakeland Park, Keswick",CA12 4AT,(017687) 21158
"Ivy Cottage, Ghyll Road, Scotby",CA4 8BT,(01228) 218075
"82 Grasmere Avenue, Whitehaven",CA28 9QB,(01946) 572717
"Brunt Hill, Ravenstonedale",CA17 4LL,(015396) 05205
"Winterburn, Low Hesket",CA4 0HG,(016974) 53330
"2 Windmill Brow, Whitehaven",CA28 7PJ,(01946) 013647
"118 Ennerdale Road, Cleator Moor",CA25 5LR,(01946) 508150
"2 Rose Cottages, Warcop",CA16 6PW,(01931) 863802
"The Hill, Burgh By Sands",CA5 6BQ,(01461) 864125
"5 The Dunes, Seascale",CA20 1NN,(01946) 500287
"1 Donald Road, Seaton",CA14 1RH,(01900) 618111
"14 Waver Road, Anthorn",CA7 5AR,(016973) 07375
"5 Holmes Avenue, Carlisle",CA2 4QA,(01228) 618825
"2 Mill House Cottages, Brampton Old Road, Carlisle",CA6 4QE,(01228) 872557
"38 Dalston Road, Carlisle",CA2 5NP,(01228) 874770
"2 Oakbank Cottages, Longtown",CA6 5NA,(01461) 247422
"Bombadil Cottage, Drumburgh",CA7 5DS,(01461) 676084
"19 Jubilee Terrace, Maryport",CA15 8AG,(01900) 840636
"Red Spears, Raughton Head",CA5 7DL,(016974) 15855
"5 Dearham Row, Dearham",CA15 7JY,(01900) 470243
"Criffel View, Swinsty",CA7 4TP,(016973) 11531
"4 Hillary Close, Salterbeck",CA14 5LR,(01900) 802350
"1 Barton House, Pooley Bridge",CA10 2NG,(017684) 70457
"Ridge View House 8 Ridge View, Brampton",CA8 1AB,(01697) 167224
"5 Park Road, Aspatria",CA7 3DY,(016973) 01087
"Rose Farm, Dacre",CA11 0HL,(017684) 27462
"18 Brigbourne Drive, Seaton",CA14 1JG,(01900) 136383
"39 Holmrook Road, Carlisle",CA2 7TB,(01228) 135107
"3 Manor Gardens, Brampton",CA8 1SF,(01697) 308740
"2 Clarinda Terrace, Ellenborough",CA15 7RB,(01900) 301063
"Greythwaite Farm, Loweswater",CA13 0SU,(01900) 664715
"3 Marine Terrace, Whitehaven",CA28 6HX,(01946) 301777
"Aarons Town, Aaronstown Lonning, Brampton",CA8 1QR,(01697) 202100
"Old Lisco, Troutbeck",CA11 0SY,(017684) 56674
"113 London Road, Carlisle",CA1 2LS,(01228) 005213
"Blake Beck Farm, Troutbeck",CA11 0SZ,(017687) 36885
"Stapleton House, Roweltown",CA6 6LD,(01697) 748288
"2 Beech Lane, Cockermouth",CA13 9HG,(01900) 681852
"24 Ling Road, Seaton",CA14 1RA,(01900) 700775
"Eden Vale, The Green, Kirkby Stephen",CA17 4RG,(015396) 16352
"2 Meadow View, Carlisle",CA1 3JN,(01228) 437261
"14 Challoner Court, Cockermouth",CA13 9RN,(01900) 866632
"The Old Rectory, Alston",CA9 3LA,(01697) 718305
"Heather Croft, Capon Tree Road, Brampton",CA8 1QL,(01697) 611627
"Hutton Sceugh, Hesket Newmarket",CA7 8JW,(016974) 34678
"Ladywood, Nook Lane, Dalston",CA5 7JR,(016974) 61043
"129A Newlaithes Avenue, Carlisle",CA2 6PP,(01228) 512654
"32 Laybourn Court, Workington",CA14 3SN,(01900) 182087
"6 Croft Farm Close, Allonby",CA15 6QB,(01900) 355630
"13 Meadow Bank, Oughterside",CA7 2LZ,(016973) 20730
"1 Brisco View, Carleton",CA1 3DU,(01228) 200625
"2 Cheviot Road, Carlisle",CA3 9ED,(01228) 217117
"9 Burnfoot Grove, Carlisle",CA3 9RU,(01228) 108431
"5 Briery Croft, Stainburn",CA14 1XJ,(01900) 473173
"7 Fox Hills, Irthington",CA6 4NL,(01697) 746725
