Address,Postcode,Phone number
"72 Lawford Road, Rugby",CV21 2ED,(01788) 542086
"43 Stamford Gardens, Leamington Spa",CV32 6DD,(01926) 122230
"8 College Road, Willoughby",CV23 8BN,(01327) 767302
"34 Main Street, Bilton",CV22 7NE,(01788) 238645
"85 Lister Road, Atherstone",CV9 3DF,(01455) 181318
"Moat Barn, Ratcliffe Lane, Sheepy Magna",CV9 3QZ,(01827) 413325
"9 Mill Race Lane, Coventry",CV6 7BA,(024) 1417 1055
"75 Victoria Street, Rugby",CV21 2HW,(01788) 158202
"142 Highfield Road, Nuneaton",CV11 4PU,(01455) 256125
"11 Winifred Avenue, Coventry",CV5 6JT,(024) 7374 5857
"5 Kestrel Close, Stratford-Upon-Avon",CV37 6SE,(01789) 744841
"11 Hemmings Mill, Barford",CV35 8BP,(01926) 705536
"Flat 1, Eastgate House, Castle Lane, Warwick",CV34 4BT,(01926) 431608
"52 Trinity Street, Leamington Spa",CV32 5RH,(01926) 812842
"Vicarage Cottage, Stoney Lane, Little Shrewley",CV35 7HR,(01926) 135035
"3 Church Walk, Rugby",CV21 3AY,(01788) 301000
"429 Fletchamstead Highway, Coventry",CV4 9BY,(024) 0383 8582
"19 Hart Close, Rugby",CV21 3TP,(01788) 871147
"74 Erica Drive, Whitnash",CV31 2RW,(01926) 623711
"23 Brand Road, Rugby",CV21 1AF,(01788) 203154
"448 London Road, Coventry",CV3 4EP,(024) 2546 4166
"11 Briars Close, Long Lawford",CV23 9DW,(01788) 006314
"3 Harefield Road, Nuneaton",CV11 4HA,(01455) 221507
"54 Dale Street, Rugby",CV21 2LP,(01788) 603163
"8 Wilcox Leys, Moreton Morrell",CV35 9BG,(01926) 338235
"11 Clay Lane, Coventry",CV2 4LJ,(024) 8184 6871
"28 Hayes Lane, Exhall",CV7 9BP,(024) 4862 0402
"54 Market Place, Warwick",CV34 4SD,(01926) 653268
"92 Montague Road, Warwick",CV34 5LL,(01926) 133512
"Burrow Hill Farm, Burrow Hill Lane, Corley",CV7 8BE,(024) 7718 0672
"Beech Tree House, Rugby Lane, Stretton On Dunsmore",CV23 9JD,(01788) 416068
"6 Hereford Close, Nuneaton",CV10 8BZ,(01455) 886212
"118 Ashlawn Road, Rugby",CV22 5ER,(01788) 522374
"32 Sunnyside Court, Nuneaton",CV10 7EG,(01455) 102617
"9 Saxon Close, Stratford-Upon-Avon",CV37 7DX,(01789) 844371
"Claverdon Manor, Manor Lane, Claverdon",CV35 8NH,(01564) 375164
"52 Hawlands, Rugby",CV21 1LD,(01788) 053018
"Brooklands, Memorial Road, Fenny Compton",CV47 2XU,(01295) 060501
"23 Sherwood Close, Wood End",CV9 2RT,(01827) 757445
"8 Maxstoke Gardens, Leamington Spa",CV31 3DS,(01926) 483517
"16A Boswell Drive, Coventry",CV2 2DH,(024) 6584 7200
"39 Fynford Road, Coventry",CV6 1LY,(024) 1387 2582
"99 Needlers End Lane, Balsall Common",CV7 7AE,(01676) 246317
"109 Erithway Road, Coventry",CV3 6JS,(024) 6265 4122
"11 Whitehall Road, Rugby",CV21 3AE,(01788) 107884
"11 Butler Close, Whitnash",CV31 2DJ,(01926) 677237
"Ulverston House, Ratcliffe Street, Atherstone",CV9 1JP,(01827) 313300
"68 Lyndale Road, Whoberley",CV5 8LQ,(024) 7835 4307
"66 Burlington Road, Coventry",CV2 4QF,(024) 3648 8680
"3 Watson Way, Balsall Common",CV7 7RN,(01676) 156000
"14 Savages Close, Bishops Tachbrook",CV33 9RL,(01926) 488016
"1 Hamlet Close, Rugby",CV22 6LS,(01788) 124168
"11 Arncliffe Close, Nuneaton",CV11 6WD,(01455) 440682
"4 Avis Way, Whitnash",CV31 2EA,(01926) 175754
"253 Bedworth Road, Longford",CV6 6BL,(024) 5560 0710
"47 Holly Walk, Stratford-Upon-Avon",CV37 9LR,(01789) 653580
"Gunpowder Cottage, Brierly Lands, Heath End, Snitterfield",CV37 0PP,(01926) 557135
"35 Unicorn Avenue, Coventry",CV5 7GJ,(024) 5645 2748
"5 Granby Road, Honington",CV36 5AB,(01789) 045861
"6 Abbey Street, Rugby",CV21 3LH,(01788) 672255
"20 Chadwick Close, Coventry",CV5 7HQ,(024) 8482 1020
"57 Bath Street, Rugby",CV21 3JE,(01788) 781873
"Woodwards, Mill Street, Coventry",CV1 4DF,(024) 2612 2615
"9 Ellys Road, Coventry",CV1 4EW,(024) 4853 1038
"2 Crossley Court, Cross Road, Coventry",CV6 5GW,(024) 1622 5326
"46 Heath Road, Stoke Heath",CV2 4PW,(024) 2215 2715
"19 Roving Way, Nuneaton",CV11 6BZ,(01455) 173381
"Apartment 43, Rathbone Court, 477 Stoney Stanton Road, Coventry",CV6 5EA,(024) 8250 5421
"29 Craigends Avenue, Binley",CV3 2EH,(024) 5511 2647
"24 Hunter Street, Rugby",CV21 3NS,(01788) 132450
"3 Coventry Road, Fillongley",CV7 8EQ,(01676) 512603
"21 Stanton Walk, Warwick",CV34 5UY,(01926) 736785
"1 Hillside, Harbury",CV33 9EU,(01926) 316138
"6 Oakroyd Crescent, Nuneaton",CV10 9ED,(01455) 158702
"22 Primrose Drive, Bedworth",CV12 0GL,(024) 2171 6631
"124 Warwick Street, Leamington Spa",CV32 4QY,(01926) 843237
"Unit 3, Great Central Way Industrial Estate, Great Central Way, Rugby",CV21 3XH,(01788) 323571
"7 Kilby Grove, Sydenham",CV31 1YP,(01926) 804824
"65 The Hiron, Coventry",CV3 6HS,(024) 6465 8746
"5 Aspley Court, Hatton",CV35 7FD,(01926) 382640
"25 Devonshire Close, Cawston",CV22 7EE,(01788) 862083
"36 Hilltop, Gun Hill",CV7 8FZ,(01676) 343236
"Reapers Cottage, Castle Lane, Woolscott",CV23 8DE,(01788) 078308
"35 Slade Meadow, Radford Semele",CV31 1TL,(01926) 558642
"11 Adam Road, Coventry",CV6 5GH,(024) 0388 8531
"34 Orson Leys, Rugby",CV22 5RF,(01788) 664057
"Flat 2, Lowry Mews, 151 Dillotford Avenue, Coventry",CV3 5QD,(024) 5177 2152
"97 Dennis Road, Coventry",CV2 3HS,(024) 6256 4434
"23 Silksby Street, Cheylesmore",CV3 5FY,(024) 8407 3656
"28 Stafford Close, Bulkington",CV12 9QX,(01455) 008181
"21 Costard Avenue, Heathcote",CV34 6BP,(01926) 536475
"8 Swift Gardens, Southam",CV47 2TU,(01926) 116728
"52 Merttens Drive, Rugby",CV22 7AE,(01788) 114211
"44 Seymour Close, Coventry",CV3 4ER,(024) 5845 5462
"1 Iris Avenue, Nuneaton",CV10 7RT,(01455) 545141
"204 Woodside Avenue South, Coventry",CV3 6BG,(024) 5536 3375
"245 Church Road, Nuneaton",CV10 8LJ,(01455) 133076
"122 Parade, Leamington Spa",CV32 4BG,(01926) 513210
"17 Bablake Close, Coventry",CV6 2ED,(024) 1845 5343
"7 Co Operative Street, Coventry",CV2 1PT,(024) 1810 4481
"10 The Gardens, Kenilworth",CV8 2DX,(01926) 208673
"Long Barn, Back Street, Ilmington",CV36 4LJ,(01789) 151445
"16 Old Mill Avenue, Coventry",CV4 7DY,(024) 2503 6053
"8 Blackwell Road, Tredington",CV36 4NU,(01789) 267751
"5 Greenland Court, Coventry",CV5 7QY,(024) 7471 0473
"The Spinney, Hampton Lucy",CV35 8AT,(01926) 228447
"4 Daisy Close, Coventry",CV3 1JQ,(024) 2765 1678
"11 Wyld Court, Coventry",CV5 9LQ,(024) 6172 0007
"18 Offa Road, Leamington Spa",CV31 2BT,(01926) 187543
"216 Hillmorton Road, Coventry",CV2 1GA,(024) 6688 8673
"2 Lansdowne Road, Leamington Spa",CV32 4SS,(01926) 148130
"The Old Post Office, Meriden Road, Berkswell",CV7 7BE,(01676) 246622
"87 De Montfort Way, Coventry",CV4 7DU,(024) 3545 4565
"15 King Edward Road, Rugby",CV21 2TA,(01788) 157650
"3 Kinver Close, Coventry",CV2 2GQ,(024) 5370 8386
"The Barn, Camp Hill Farm, Kites Nest Lane, Beausale",CV35 7BF,(01926) 107335
"46 Hill View, Stratford-Upon-Avon",CV37 9AY,(01789) 050008
"7 Regency Mews, Leamington Spa",CV32 4EE,(01926) 226064
"Unit H6 Pilgrims Walk, Prologis Park",CV6 4QG,(024) 4301 5680
"7 Cotman Close, Bedworth",CV12 8TU,(024) 5480 7062
"52 Bramdene Avenue, Nuneaton",CV10 0DL,(01455) 176365
"1 Manor Farm Close, Barby",CV23 8FA,(01788) 878478
"7 Tonbridge Road, Whitley",CV3 4AW,(024) 7212 3207
"2 Maytree Walk, Coventry",CV2 1FG,(024) 6638 0511
"Hillcrest, Tamworth Road, Corley",CV7 8BW,(01676) 143248
"Baracot, Wellesbourne Road, Alveston",CV37 7RQ,(01789) 086811
"10 Brill Close, Coventry",CV4 7EE,(024) 4662 5408
"Christmas Hill Farm, Gaydon Road, Bishops Itchington",CV47 2QY,(01926) 046507
"6 Chatsworth Grove, Kenilworth",CV8 2NR,(024) 4277 4174
"14 Heath Way, Rugby",CV22 5JA,(01788) 360514
"3 Chylds Court, Coventry",CV5 9LP,(024) 0156 7604
"31 Second Avenue, Coventry",CV3 1HP,(024) 7585 5284
"Unit 5, The Courtyard, Timothys Bridge Road, Stratford Enterprise Park",CV37 9NP,(01789) 330805
"15 Warwick Place, Leamington Spa",CV32 5BS,(01926) 172568
"66 Quarryfield Lane, Coventry",CV1 2UJ,(024) 8647 7218
"2 Henderson Close, Allesley",CV5 9EY,(024) 6526 2606
"116 Coventry Road, Nuneaton",CV10 7AB,(01455) 454830
"18 Lakin Road, Warwick",CV34 5BU,(01926) 760354
"Caldecote, Tamworth Road, Corley",CV7 8BX,(01676) 355867
"5 Sheepy Road, Twycross",CV9 3PQ,(01827) 042701
"19 Langbay Court, Coventry",CV2 2AZ,(024) 0011 6504
"15 Robin Hood Road, Coventry",CV3 3BA,(024) 4228 5812
"5 Greycoat Road, Coventry",CV6 2HA,(024) 2263 8528
"35 Church Street, Barford",CV35 8BS,(01926) 482250
"29 Turner Road, Coventry",CV5 8FS,(024) 2362 4602
"Pastures Farm, Loxley",CV35 9JR,(01789) 253483
"146 Much Park Street, Coventry",CV1 2LU,(024) 4687 0837
"Engadine House, Red Lane, Burton Green",CV8 1NX,(024) 0577 7027
"Orchard Cottage, Washbrook Place, Ilmington",CV36 4LZ,(01789) 545505
"3 Elmbank, Southam",CV47 1NX,(01926) 438140
"12 Webster Avenue, Kenilworth",CV8 2EJ,(024) 3883 0542
"51 Adderley Street, Hillfields",CV1 5AR,(024) 1333 8142
"Tranby, Top Street, Northend",CV47 2TN,(01295) 308256
"7 Conifer Grove, Leamington Spa",CV31 3QS,(01926) 573730
"63 Diana Drive, Coventry",CV2 2GS,(024) 5333 2623
"Meadow View, Cotswold Close, Tredington",CV36 4NR,(01789) 336530
"58 Spicer Place, Rugby",CV22 7EA,(01788) 442845
"8 Porter Close, Coventry",CV4 9RR,(024) 2868 2152
"12 Wood Street, Stratford-Upon-Avon",CV37 6JF,(01789) 306772
"110 Durbar Avenue, Coventry",CV6 5LY,(024) 6770 1661
"4 Ashbourne Way, Radford Semele",CV31 1WG,(01926) 783322
"47 Kelvin Avenue, Coventry",CV2 3DD,(024) 8033 6244
"1 Hornbeam Close, Nuneaton",CV10 9FD,(01455) 647357
"Kimberley Green Cottage, Bentley",CV9 2JR,(01675) 481058
"1 Willoughby Court, Little Kineton",CV35 0DQ,(01789) 037257
"Unit C1 Heath End Trading Estate, Nuneaton",CV10 7BZ,(01455) 558567
"34 Eastcotes, Tile Hill",CV4 9AU,(024) 3530 8376
"26 Barcheston Mews, Hatton Park",CV35 7SZ,(01926) 774777
"15 Stoneley Road, Stoke Golding",CV13 6JN,(01455) 858261
"4 Beckfoot Close, Rugby",CV21 1QY,(01788) 752716
"Flat 8, Sutton Park, Camp Hill Road, Nuneaton",CV10 0LP,(01455) 487673
"2 Arthur Road, Stratford-Upon-Avon",CV37 6SJ,(01789) 653547
"6 Selby Way, Nuneaton",CV10 9QN,(01455) 828513
"Orchard House, The Avenue, Bishopton",CV37 0RH,(01789) 623048
"2 Lyng Close, Coventry",CV5 7JZ,(024) 0446 3316
"1 Landor Close, Cawston",CV22 7ZU,(01788) 466640
"10 Kenilworth Road, Cubbington",CV32 7TR,(01926) 004124
"Flat 30, Healey Court, Coten End, Warwick",CV34 4XP,(01926) 541418
"48 Lennon Close, Rugby",CV21 4DT,(01788) 541223
"4 Foxes Way, Balsall Common",CV7 7QU,(01676) 385218
"23 Sedgemoor Road, Coventry",CV3 4ED,(024) 7677 7584
"4 The Green, Harborough Magna",CV23 0HJ,(01788) 766580
"3 High Street, Bishops Itchington",CV47 2QA,(01926) 670738
"137 Pallett Drive, Nuneaton",CV11 6JA,(01455) 462043
"2 Rose Avenue, Coventry",CV6 1DD,(024) 2840 5712
"The Old Yard, Daventry Road, Southam",CV47 1NN,(01327) 078484
"Beech Tree House, Rugby Lane, Stretton On Dunsmore",CV23 9JD,(01788) 037757
"65 Park Avenue, Nuneaton",CV11 4PG,(01455) 145240
"61 Angela Avenue, Coventry",CV2 2GH,(024) 5255 8346
"1 Malvern Court, 14 Guys Cliffe Avenue, Leamington Spa",CV32 6NL,(01926) 467256
"Hennessey House, 479 Bucks Hill, Nuneaton",CV10 9LS,(01455) 210020
"122 Banner Lane, Coventry",CV4 9GH,(024) 0078 5330
"16 Deepmore Road, Rugby",CV22 7PZ,(01788) 320860
"Plot 1 Shackerstone Walk, Carlton",CV13 0BY,(01530) 741654
"25 Brookstray Flats, Nod Rise, Coventry",CV5 7HW,(024) 7100 2733
"10 Pools Cottages, Crackley Lane, Kenilworth",CV8 2JW,(024) 7187 3257
"16 Bushberry Avenue, Coventry",CV4 9NS,(024) 5514 0550
"94 Binley Road, Coventry",CV3 1FQ,(024) 3483 4048
"31 Hallbrook Road, Coventry",CV6 2GJ,(024) 1811 1341
"12 Coundon Road, Coventry",CV1 4AW,(024) 0337 6554
"1 Guy Street, Leamington Spa",CV32 4RX,(01926) 620610
"Flat 5, Victoria Court, 10 Davenport Road, Coventry",CV5 6QL,(024) 8448 0355
"72 Grayswood Avenue, Chapelfields",CV5 8HN,(024) 7865 6658
"58 Shelley Avenue, Warwick",CV34 6LA,(01926) 366810
"56 Three Spires Avenue, Coventry",CV6 1LD,(024) 7471 5343
"175 Wainbody Avenue South, Coventry",CV3 6BY,(024) 6808 2546
"The Old Halt, The Green, Dunchurch",CV22 6NX,(01788) 160168
"23 Signal Road, Shipston-On-Stour",CV36 4GF,(01789) 707544
"1 Pittern Hill Cottages, Pittern Hill, Kineton",CV35 0JE,(01789) 022636
"8 Joshua Close, Coventry",CV4 9DB,(024) 4020 7058
"14 Quinton Park, Cheylesmore",CV3 5HX,(024) 1370 4266
"18 Sledmere Close, Coventry",CV2 1PW,(024) 6173 8558
"3 Bartholomew Court, Coventry",CV3 4GU,(024) 8733 5143
"4 Weston On Avon",CV37 8JZ,(01789) 881742
"6 Kew Close, Kenilworth",CV8 2NQ,(024) 3511 8563
"7 Sunningdale Avenue, Coventry",CV6 4DA,(024) 7346 5243
"64 Burbages Lane, Longford",CV6 6AY,(024) 8411 3371
"Apartment 2, Avoncroft Court, 29 Avenue Road, Leamington Spa",CV31 3PG,(01926) 050056
"39 Webster Avenue, Kenilworth",CV8 2EJ,(024) 5874 4247
"95 Albert Street, Rugby",CV21 2SW,(01788) 584834
"9 Bradnick Place, Coventry",CV4 9JU,(024) 7037 5757
"19 Neville Court, Warwick",CV34 4EZ,(01926) 331142
"43 Peterlee Walk, Coventry",CV2 2HA,(024) 8114 8544
"Glebe House, Top Street, Northend",CV47 2TN,(01295) 448770
"5 Farm Street, Harbury",CV33 9LR,(01926) 184842
"350 Grangemouth Road, Radford",CV6 3FL,(024) 6642 7557
"7 Cundall Close, Leamington Spa",CV31 1YU,(01926) 662667
"Brooklands Barn, Folly Lane, Napton",CV47 8NZ,(01327) 142011
"65 Doncaster Close, Coventry",CV2 1HX,(024) 6233 5461
"Herons Nest, 18 Northumberland Road, Leamington Spa",CV32 6HA,(01926) 888228
"10 Leveson Crescent, Balsall Common",CV7 7DR,(01676) 805711
"199 Cromwell Lane, Burton Green",CV8 1PN,(024) 4761 5475
"26 Cardiff Close, Coventry",CV3 3GD,(024) 1121 2603
"3 Pembroke Gardens, Wellesbourne",CV35 9PU,(01789) 437641
"5 Ryton Gardens, Bulkington",CV12 9LD,(01455) 434233
"8 Burnsall Road, Coventry",CV5 6BP,(024) 5431 4661
"32 Bede Road, Bedworth",CV12 8HE,(024) 5515 3808
"3 Overell Grove, Leamington Spa",CV32 6HP,(01926) 287823
"35 Church Road, Shilton",CV7 9HX,(024) 8758 6771
"1 Monck Lane, Rugby",CV23 0XS,(01788) 511830
"47 Arthur Street, Kenilworth",CV8 2HF,(01926) 081273
"Bank House, 23 Warwick Road, Coventry",CV1 2EW,(024) 5625 2673
"9 Bellam Road, Hampton Magna",CV35 8TN,(01926) 207688
"438 Heath End Road, Nuneaton",CV10 7HF,(01455) 140351
"52 Ravensdale Road, Coventry",CV2 5GQ,(024) 5206 8486
"3 Baxter Close, Atherstone",CV9 2NY,(01455) 265756
"6 Withybrook Road, Bulkington",CV12 9JN,(01455) 645000
"3 Yewdale Crescent, Coventry",CV2 2FF,(024) 8448 2368
"68 Hornsey Close, Coventry",CV2 1JD,(024) 8524 1506
"3 Bonnington Close, Rugby",CV21 4DG,(01788) 127371
"118 Cambridge Street, Rugby",CV21 3NJ,(01788) 755765
"20 Amroth Mews, Leamington Spa",CV31 1NZ,(01926) 861171
"4 Wainbody House, Stoneleigh Road, Coventry",CV4 7BD,(024) 4414 1486
"Flat 12, Charles Court, 15 Charles Street, Warwick",CV34 5LE,(01926) 086576
"59 Tiverton Drive, Nuneaton",CV11 6YJ,(01455) 567720
"18 Cryfield Heights, Coventry",CV4 7LA,(024) 0471 6380
"The Manor House, Vicarage Lane, Sherbourne",CV35 8AB,(01926) 673235
"162 Railway Terrace, Rugby",CV21 3HN,(01788) 253478
"13 Robert Close, Coventry",CV3 4ES,(024) 8885 4116
"Unit 4 The Moorings Business Park, Longford",CV6 6RH,(024) 7423 1320
"91 Long Street, Atherstone",CV9 1BB,(01827) 222556
"12 Gavel Drive, Rugby",CV21 3BN,(01788) 857628
"68 Rectory Road, Arley",CV7 8FL,(01675) 437062
"6 Station Avenue, Warwick",CV34 5HJ,(01926) 818305
"47 Eden Road, Warwick",CV34 7BX,(01926) 388548
"1 Saxon Close, Southam",CV47 0NN,(01926) 171752
"15 Bennetts Road North, Keresley End",CV7 8JX,(024) 6520 0518
"Apartment 16, Chapel Court, Portland Street, Leamington Spa",CV32 5EW,(01926) 307167
"21 Hillfort Road, Meon Vale",CV37 8YF,(01789) 777411
"8 Tenby Close, Bedworth",CV12 0NR,(024) 6201 7422
"34 Prince William Close, Coventry",CV6 1EG,(024) 2014 2714
"14 Attwood Crescent, Coventry",CV2 3JX,(024) 4664 8208
"1 Newbold Court, Barlestone",CV13 0EY,(01530) 670565
"27 Butt Lane, Allesley",CV5 9EU,(024) 4244 5112
"14 Hornbeam Grove, Leamington Spa",CV31 1QX,(01926) 804704
"9 Alvin Close, Binley",CV3 2JY,(024) 7465 6717
"15 Frensham Drive, Nuneaton",CV10 9JS,(01455) 327711
"52 Welgarth Avenue, Coundon",CV6 1GY,(024) 1200 2438
"54 Rotherham Road, Holbrooks",CV6 4FE,(024) 5012 6721
"Unit 6020 Siskin Parkway West, Middlemarch Business Park",CV3 4UP,(024) 1715 1114
"17 Vecqueray Street, Coventry",CV1 2HP,(024) 1781 0342
"20 Meadow Croft, Arley",CV7 8NL,(01675) 344057
"1 Bell Brook, Snitterfield",CV37 0JN,(01789) 676064
"20 Silver Walk, Nuneaton",CV10 7LY,(01455) 312136
"395B Kingswood Road, Nuneaton",CV10 8QF,(01455) 883470
"52 Knoll Drive, Styvechale",CV3 5BY,(024) 3636 2323
"Fauna Cottage, Hardwick Road, Priors Marston",CV47 7RJ,(01327) 843066
"Crown Acre, 36 Station Road, Stoke Golding",CV13 6EZ,(01455) 841558
"12 Fairlawn Close, Leamington Spa",CV32 6EN,(01926) 050472
"29 Clovelly Road, Coventry",CV2 3GR,(024) 8021 3528
"62 Warren Road, Rugby",CV22 5LG,(01788) 372478
"67 Raveloe Drive, Nuneaton",CV11 4QP,(01455) 380860
"14 Shawe Avenue, Nuneaton",CV10 0EL,(01455) 860213
"17 Hambridge Road, Bishops Itchington",CV47 2RH,(01926) 341556
"8 Lammas Road, Coundon",CV6 1AL,(024) 8217 0027
"Priors Lee Cottage, Frog Lane, Welford On Avon",CV37 8EQ,(01789) 828382
"The Barn, Oldfield Farm, Old Warwick Road, Rowington",CV35 7AA,(01564) 036215
"27 Knoll Drive, Styvechale",CV3 5BU,(024) 0446 0755
"2 Christchurch Close, Nuneaton",CV10 7GD,(01455) 243521
"44 Mulliner Street, Coventry",CV6 5EU,(024) 0865 0627
"Flat 3, Joan Of Arc House, Kent Close, Coventry",CV3 5PS,(024) 0041 8854
"7 Watery Lane, Shipston-On-Stour",CV36 4BE,(01608) 574332
"48 Drapers Fields, Coventry",CV1 4RB,(024) 2114 0464
"34 Aviemore Close, Nuneaton",CV10 7JJ,(01455) 681747
"42 Oxford Street, Rugby",CV21 3NE,(01788) 543411
"27 Middlemarch Road, Coventry",CV6 3GE,(024) 6423 3433
"4 Lollard Croft, Coventry",CV3 5GH,(024) 6588 2660
"72 Coventry Street, Coventry",CV2 4NB,(024) 0643 4138
"49 Kelsey Lane, Balsall Common",CV7 7GR,(01676) 072832
"Hill Top House, Mill Lane, Fillongley",CV7 8EE,(01676) 552265
"17 Newtown Road, Nuneaton",CV11 4HR,(01455) 032418
"5 Cripplegate, Stratford Road, Shipston-On-Stour",CV36 4BB,(01608) 667571
"23 Albert Street, Rugby",CV21 2SD,(01788) 248824
"2 Halford Road, Idlicote",CV36 5DS,(01789) 628267
"Flat 18, Spon Gate House, Coventry",CV1 3GW,(024) 5618 3146
"10 De Montfort Road, Kenilworth",CV8 1DF,(01926) 002624
"30 Nuneaton Road, Bedworth",CV12 8AL,(01455) 472867
"18 Norman Ashman Coppice, Binley Woods",CV3 2BP,(024) 0532 1141
"115 Hermes Crescent, Coventry",CV2 1JA,(024) 7453 2560
"4 Home Farm Lane, Grendon",CV9 3DS,(01827) 225658
"2 Throckmorton Close, Haseley",CV35 7HY,(01564) 706001
"2 Harpers Yard, Harborough Magna",CV23 0JP,(01788) 714483
"16 Greenside Close, Nuneaton",CV11 6PB,(01455) 341878
"Church Cottage, Lower Quinton",CV37 8SH,(01789) 822122
"33 Somers Road, Keresley End",CV7 8LE,(024) 1871 8653
"37 Berrington Road, Nuneaton",CV10 0LD,(01455) 030750
"8 Dovedale Avenue, Coventry",CV6 7AN,(024) 4101 0358
"25 Roper Close, Rugby",CV21 4PF,(01788) 733108
"Orchard House, Luddington Road, Stratford-Upon-Avon",CV37 9SE,(01789) 742814
"The Sidings, Church Lane, Cadeby",CV13 0AT,(01455) 701277
"4 Fisher Road, Bishops Itchington",CV47 2RE,(01926) 858356
"7 St Georges Close, Stratford-Upon-Avon",CV37 9PD,(01789) 124221
"3 Victoria Terrace, Stockton",CV47 8FG,(01788) 132713
"1 Dwarris Walk, Warwick",CV34 5JN,(01926) 613146
"1 Wootton Grange Cottages, Leek Wootton",CV35 7RA,(01926) 183380
"5 Furze Hill Road, Shipston-On-Stour",CV36 4ET,(01608) 728452
"27 Ambleside, Coventry",CV2 2GD,(024) 2087 0586
"60 Welgarth Avenue, Coundon",CV6 1GY,(024) 7701 4870
"Unit 1, Windmill Works, Sanford Close, Aldermans Green Industrial Estate",CV2 2QU,(024) 4151 1186
"61 Mill Street, Bedworth",CV12 8JX,(024) 6711 7571
"9 Northumberland Road, Leamington Spa",CV32 6HE,(01926) 251428
"328 - 330 Radford Road, Radford",CV6 3AA,(024) 2688 1101
"1 Bluebird Drive, Coventry",CV6 2PJ,(024) 6482 5484
"22 Harpers Lane, Atherstone",CV9 1NG,(01455) 220587
"17 Southbank Road, Coventry",CV6 1EZ,(024) 6007 3168
