Address,Postcode,Phone number
"26 Boxford Court, Haverhill",CB9 8JB,(01440) 802652
"12 Brimstone Drive, Ely",CB7 4ZB,(01353) 266304
"21 Rowley Court, Newmarket",CB8 0PA,(01638) 267626
"19 Beavis Drive, Haverhill",CB9 7JA,(01440) 432368
"3 Leaford Drive, Little Downham",CB6 2SA,(01353) 705011
"11 - 12 Green Street, Cambridge",CB2 3JU,(01223) 224473
"27A Gray Road, Cambridge",CB1 3TA,(01223) 811426
"7 Fordham Road, Isleham",CB7 5QU,(01638) 275150
"The Moat Barn, 17 Redgates Lane, Sewards End",CB10 2LW,(01799) 615743
"Maltings Farmhouse, Little Bradley",CB9 7JF,(01440) 507165
"7 Sweet Mead, Saffron Walden",CB10 2EG,(01799) 872717
"60 Chestnut Way, Mepal",CB6 2YR,(01354) 245451
"23 Elderberry Close, Ely",CB6 2FQ,(01353) 664822
"15 Linlithgow Close, Papworth Everard",CB23 3RX,(01480) 037664
"Pond Cottage, Wayhead, Coveney",CB6 2DW,(01353) 418817
"5 Cardinals Terrace, Ely",CB7 4GE,(01353) 772550
"6 Goode Close, Cottenham",CB24 8UU,(01954) 427622
"8A High Street, Bottisham",CB25 9DQ,(01223) 781364
"117 Lawrence Weaver Road, Cambridge",CB3 0GX,(01223) 055016
"2 Beldams Close, Toft",CB23 2RN,(01954) 360521
"16 Haig Court, Cambridge",CB4 1TT,(01223) 808082
"23 Pentlands Court, Cambridge",CB4 1JN,(01223) 163634
"10 Julian Close, Haverhill",CB9 0NN,(01440) 436377
"1 Top Street, Stretham",CB6 3JL,(01353) 438600
"220 Cherry Hinton Road, Cambridge",CB1 7AW,(01223) 602342
"21 Lady Jane Court, Cavendish Avenue, Cambridge",CB1 7UW,(01223) 066084
"15 Green Road, Haverhill",CB9 0PQ,(01440) 405455
"Saxfield House, Coxs Drove, Fulbourn",CB21 5HE,(01223) 388001
"115 Hillrow, Haddenham",CB6 3TL,(01353) 652643
"19 Orchard Terrace, Whittlesford",CB22 4LU,(01223) 026385
"31 Greenfields, Newmarket",CB8 8DR,(01638) 033877
"81 Thistle Green, Swavesey",CB24 4SA,(01954) 142781
"258 Milton Road, Cambridge",CB4 1LQ,(01223) 201155
"36 Blakeland Hill, Duxford",CB22 4RX,(01799) 836227
"10 Trinity Link, Haverhill",CB9 0DN,(01440) 101860
"41 Hilton Street, Over",CB24 5PU,(01954) 102182
"2 The Spinney, Newport",CB11 3PP,(01799) 366734
"3 Flower Street, Cambridge",CB1 2NH,(01223) 473326
"27 Eagle Lane, Dullingham",CB8 9UZ,(01638) 647068
"19 The Green, Histon",CB24 9JA,(01954) 855882
"6 Council Houses, Linton Road, Hadstock",CB21 4NZ,(01799) 336235
"18 Bridewell Road, Cambridge",CB1 9EP,(01223) 755606
"3 Alice Way, Histon",CB24 9YA,(01954) 128338
"9 Pendrick Close, Coton",CB23 7GZ,(01954) 482072
"49 St Barnabas Road, Cambridge",CB1 2BX,(01223) 170025
"9 Maio Road, Cambridge",CB4 2GA,(01223) 443668
"8 Devonshire Road, Cambridge",CB1 2BH,(01223) 617311
"1 Robinsons Bungalows, Wendens Ambo",CB11 4LD,(01799) 246772
"8 Griffin Gardens, Newmarket",CB8 0AG,(01638) 344605
"95 Radwinter Road, Saffron Walden",CB11 3HY,(01799) 628347
"6 The Causeway, Isleham",CB7 5SZ,(01638) 882080
"169 Chesterton Road, Cambridge",CB4 1AF,(01223) 411551
"Rectory Farm, Scotland Road, Dry Drayton",CB23 8AS,(01954) 674203
"92 Balsham Road, Linton",CB21 4LW,(01799) 048846
"Gramaur Cottage, Carmen Street, Great Chesterford",CB10 1NR,(01799) 312588
"2 Windmill Terrace, Fordham Road, Isleham",CB7 5GF,(01638) 783822
"Trout End House, Royston Road, Wendens Ambo",CB11 4JY,(01799) 438884
"1A Mandeville, Burwell",CB25 0AG,(01638) 702636
"12 Cavendish Court, Haverhill",CB9 8ND,(01440) 272870
"179 Lichfield Road, Cambridge",CB1 3SJ,(01223) 753223
"11 Uphall Road, Cambridge",CB1 3HX,(01223) 126865
"4 Claywall Cottages, Steeple Bumpstead",CB9 7BZ,(01440) 028187
"10 Hall Street, Soham",CB7 5BS,(01353) 382830
"11 Greenfield Close, Stapleford",CB22 5BT,(01223) 713524
"24 St Peters Field, Bottisham",CB25 9DH,(01223) 076266
"54 Custerson Court, Station Street, Saffron Walden",CB11 3HF,(01799) 201440
"11 Orchard Road, Great Shelford",CB22 5AA,(01223) 771682
"344 Milton Road, Cambridge",CB4 1LW,(01223) 045335
"1 St Christophers Avenue, Cambridge",CB3 0JD,(01223) 671407
"17 Rosehip Road, Cambridge",CB4 2BW,(01223) 672720
"1 Tannersfield Way, Newmarket",CB8 0EE,(01638) 046462
"173 Perne Road, Cambridge",CB1 3NT,(01223) 788135
"Highbridge Farm, Swaffham Prior Fen, Swaffham Prior",CB25 0LQ,(01638) 631808
"Scoffield Motor Services, Stortford Road, Clavering",CB11 4PE,(01799) 632121
"30 Newton Road, Cambridge",CB2 8AL,(01223) 806763
"28 Dane Close, Kedington",CB9 7NX,(01440) 260415
"1 Hardfields Court, Soham",CB7 5WX,(01638) 262737
"1 Wallace Road, Saffron Walden",CB10 2QZ,(01799) 024481
"Flat 3, The Newton, 81 Humberstone Road, Cambridge",CB4 1EZ,(01223) 650553
"2 Ravens Court, Ely",CB6 3ED,(01353) 652776
"2 Goodliffe Avenue, Balsham",CB21 4AD,(01440) 825428
"81C Cambridge Road, Ely",CB7 4HX,(01353) 551581
"1 Lode Avenue, Waterbeach",CB25 9PX,(01223) 131834
"Glenmore, Moulton Road, Cheveley",CB8 9DW,(01638) 766006
"20 Rowley Court, Newmarket",CB8 0PA,(01638) 668228
"78 High Street, Haverhill",CB9 8AP,(01440) 032861
"1 Barnby Close, Haverhill",CB9 7WA,(01440) 256054
"5 Halifax Way, Newmarket",CB8 0DH,(01638) 108726
"11 Harvey Way, Waterbeach",CB25 9GJ,(01223) 217631
"18A High Street, Fulbourn",CB21 5DH,(01223) 571373
"Flat 3, 570 Newmarket Road, Cambridge",CB5 8LL,(01223) 323045
"1 Mitchells Cottage, Little Walden",CB10 1XB,(01799) 325368
"22 Regent Street, Cambridge",CB2 1DB,(01223) 688011
"41 Spitfire Road, Upper Cambourne",CB23 6FL,(01954) 431674
"Flat 57, Debden House, Fallow Drive, Newport",CB11 3RP,(01799) 176746
"199 Beresford Road, Ely",CB6 3WW,(01353) 168068
"31 Spring Close, Burwell",CB25 0HF,(01638) 442711
"8 Knights Way, Milton",CB24 6DE,(01223) 285474
"11 Tenison Avenue, Cambridge",CB1 2DX,(01223) 614845
"5 Russet Walk, Hardwick",CB23 7QB,(01954) 077587
"18 Old Boundary Close, Whittlesford",CB22 4AS,(01799) 070800
"1 - 3 Market Street, Ely",CB7 4PB,(01353) 722563
"22 Greenlands, Cambridge",CB2 0QY,(01223) 185215
"2 Waterside Place, Newport",CB11 3ZE,(01799) 187538
"38 Glisson Road, Cambridge",CB1 2HF,(01223) 351271
"30 Carlton Way, Cambridge",CB4 2DE,(01223) 880642
"Unit 1, Hazlewell Court, Bar Road, Lolworth",CB23 8DS,(01954) 153384
"5 New Town, Cottenham",CB24 8TL,(01954) 478818
"Flat 6, Shenstone House, Staffordshire Street, Cambridge",CB1 1BP,(01223) 800502
"17 Barley Close, Newmarket",CB8 8GQ,(01638) 470845
"92 Barton Road, Comberton",CB23 7BS,(01954) 222618
"Four Acres, The Gault, Sutton",CB6 2BH,(01354) 586341
"Holmlea, North End Road, Exning",CB8 7JT,(01638) 174176
"4 Limefields, Saffron Walden",CB10 2BP,(01799) 347728
"42 Kingfisher Drive, Burwell",CB25 0BS,(01638) 611461
"56 High Street, Aldreth",CB6 3PG,(01353) 613784
"19 Fulbourn Old Drift, Cambridge",CB1 9ND,(01223) 348756
"30 Hale Fen, Littleport",CB6 1EJ,(01353) 512508
"3 Manor Farm Court, Cottenham",CB24 8RD,(01954) 183742
"1B Mingle Lane, Great Shelford",CB22 5BG,(01223) 356484
"25 Harris Yard, Saffron Walden",CB11 3AH,(01799) 621136
"44 Gladiator Road, Upper Cambourne",CB23 6JQ,(01954) 084878
"Elderberry Cottage, 5 Prickwillow Road, Isleham",CB7 5RG,(01353) 464112
"39 Hering Road, Trumpington",CB2 9GW,(01223) 110274
"14 Moulton Road, Cheveley",CB8 9DN,(01638) 112406
"1 Dalzells Lane, Burwell",CB25 0GA,(01638) 475240
"135 High Street, Bottisham",CB25 9BB,(01638) 706833
"10 March Lane, Cambridge",CB1 3LG,(01223) 160575
"Wren Cottage, 18 The Street, Saxon Street",CB8 9RU,(01638) 220840
"60 Bellings Road, Haverhill",CB9 7RD,(01440) 483682
"6 Cheney Way, Cambridge",CB4 1UD,(01223) 756334
"5 Ash Place, Stretham",CB6 3JW,(01353) 618007
"Orchard View, Church Lane, Castle Camps",CB21 4TQ,(01440) 180331
"11 Archers Close, Soham",CB7 5QL,(01353) 453073
"5 Round House Close, Highfields Caldecote",CB23 7GD,(01954) 188145
"26 Oxford Way, Upper Cambourne",CB23 6DU,(01954) 568388
"37 Badcock Road, Haslingfield",CB23 1LF,(01223) 187850
"31 North Avenue, Haverhill",CB9 9NA,(01440) 362502
"100 Centre Drive, Newmarket",CB8 8AP,(01638) 635244
"2 Chaucer Close, Cambridge",CB2 7TS,(01223) 058251
"Lantern Cottage, Thaxted Road, Wimbish",CB10 2XP,(01799) 322803
"Silverbeech, The Beeches, Wendens Ambo",CB11 4LN,(01799) 685545
"27 Tunwells Lane, Great Shelford",CB22 5LJ,(01223) 850287
"12A High Street, Bottisham",CB25 9DA,(01223) 223021
"76 Edinburgh Road, Newmarket",CB8 0EP,(01638) 225243
"2 Rose Cottages, Sturmer",CB9 7UZ,(01440) 851315
"The Old Dairy, Princes Well, Radwinter",CB10 2TE,(01799) 547250
"6 Meeting Walk, Haverhill",CB9 8EF,(01440) 028503
"58 Shearman Court, Haverhill",CB9 8DE,(01440) 664664
"13 Gog Magog Way, Stapleford",CB22 5BQ,(01223) 663370
"119 High Street, Sutton",CB6 2NW,(01354) 515142
"1 Foxs Close, Milton",CB24 6BT,(01223) 778785
"37 Gilbert Close, Cambridge",CB4 3HR,(01223) 350137
"24 Midwinter Place, Cambridge",CB4 1BW,(01223) 251341
"12 Kingfisher Walk, Linton",CB21 4UA,(01799) 525083
"Old School House, Coach Drive, Harlton",CB23 1EN,(01954) 888635
"30 Old Rope Walk, Haverhill",CB9 9DF,(01440) 252377
"11 Mawson Close, Ely",CB6 3DX,(01353) 014141
"12 Dairy Way, Balsham",CB21 4AR,(01440) 641213
"Highsett House, Swan Lane, Exning",CB8 7EN,(01638) 014855
"23 Earl Street, Cambridge",CB1 1JR,(01223) 484208
"6 Foxhollow, Bar Hill",CB23 8EP,(01954) 120261
"55 Glebe Field, Willingham",CB24 5AS,(01954) 484013
"70 Upton Place, Littleport",CB6 1LD,(01353) 064256
"59 Mortlock Avenue, Cambridge",CB4 1TD,(01223) 237808
"9 Bustlers Rise, Duxford",CB22 4QU,(01799) 180652
"4 Catchall Farm Cottages, Huntingdon Road, Girton",CB3 0JJ,(01954) 032325
"41 Cherry Garden Lane, Newport",CB11 3QA,(01799) 836860
"10 Ferrars Way, Cambridge",CB4 3RE,(01223) 355332
"31 Haden Way, Willingham",CB24 5HB,(01954) 207104
"39 Greens Road, Cambridge",CB4 3EF,(01223) 677347
"Vicarage Farm Cottage, Cowlinge Road, Kirtling",CB8 9HL,(01638) 786261
"3 St Peters Close, Kedington",CB9 7HT,(01440) 315733
"Unit C, Cygnus Business Park, Swavesey",CB24 4AA,(01954) 588475
"63 Finchams Close, Linton",CB21 4ND,(01799) 571607
"53 Lode Close, Soham",CB7 5HR,(01353) 844340
"3 The Oak Building, Kingfisher Way, Cambridge",CB2 8DA,(01223) 128072
"13 Mead View, Oakington",CB24 3BH,(01954) 061745
"6 The Crescent, Steeple Bumpstead",CB9 7DX,(01440) 606817
"Rectory Farm, Scotland Road, Dry Drayton",CB23 8AS,(01954) 060550
"Farthing Green, Ickleton Road, Elmdon",CB11 4LT,(01799) 178473
"34 Chestnut Way, Mepal",CB6 2YR,(01354) 442125
"10 Paget Close, Trumpington",CB2 9JQ,(01223) 284788
"2 Wellington Close, Waterbeach",CB25 9RW,(01223) 830851
"9 Quy Waters, Newmarket Road, Teversham",CB1 9AT,(01223) 772524
"The Acacias, Ely Road, Chittering",CB25 9PH,(01353) 146366
"14 Cuckoo Way, Northstowe",CB24 1AQ,(01954) 105631
"33 Moss Nook, Great Cambourne",CB23 5JR,(01954) 882565
"31 Paynes Meadow, Linton",CB21 4JP,(01799) 880056
"Woodland Rise, Great Chesterford",CB10 1NY,(01799) 360300
"8 Crawford Close, Cambridge",CB4 2US,(01223) 478223
"7 Belbin Way, Sawston",CB22 3TU,(01223) 742866
"8 James Dunn Way, Haverhill",CB9 9FB,(01440) 116518
"1 Dunster Drive, Haverhill",CB9 9AY,(01440) 470251
"4 Westend Lane, Kedington",CB9 7QH,(01440) 487743
"6 Brazilian Terrace, Newmarket",CB8 0JU,(01638) 751485
"Millstone, Pymoor Lane, Pymoor",CB6 2EF,(01353) 024137
"Dove Cottage, 6 Crown Gardens, Little Downham",CB6 2WT,(01353) 026450
"Unit 1, Craven Court, Willie Snaith Road, Newmarket",CB8 7FA,(01638) 280182
"186 Main Street, Witchford",CB6 2HT,(01353) 282315
"16 Keynes House, Kingsley Walk, Cambridge",CB5 8NZ,(01223) 134077
"13 Church Street, Isleham",CB7 5RX,(01638) 563540
"14 The Old Cement Kilns, Thaxted Road, Saffron Walden",CB10 2UQ,(01799) 837282
"36 Bentham Way, Ely",CB6 1BS,(01353) 101834
"188A Thurlow Road, Great Bradley",CB8 9LW,(01440) 103156
"15 Larnach Drive, Kentford",CB8 7RF,(01638) 466808
"14 Pratt Street, Soham",CB7 5BH,(01353) 368122
"17 Fendon Road, Cambridge",CB1 7RS,(01223) 211784
"174 Gwydir Street, Cambridge",CB1 2LW,(01223) 217376
"1 Station Court, Lode Fen, Lode",CB25 9HD,(01223) 688620
"2 Wilton Gardens, Mepal",CB6 2BP,(01354) 541373
"86 Tenison Road, Cambridge",CB1 2DW,(01223) 483046
"Arbor Grange, Babraham Road, Cambridge",CB22 3AY,(01223) 863380
"Shortacre Works, Beach Road, Cottenham",CB24 8BW,(01223) 237032
"8 Rathmore Close, Cambridge",CB1 7AF,(01223) 501674
"15 Strangeways Road, Cambridge",CB1 8PR,(01223) 287628
"23 Hamilton Road, Cambridge",CB4 1BP,(01223) 552361
"3 Dodds Mead, Haslingfield",CB23 1LD,(01223) 071732
"7 Oates Lane, Sutton",CB6 2RG,(01354) 344474
"14 High Street, Teversham",CB1 9AS,(01223) 527126
"22 Hamilton Road, Newmarket",CB8 0NY,(01638) 412652
"56 St Audreys Close, Histon",CB24 9JY,(01954) 775304
"41 Cottenham Road, Histon",CB24 9ES,(01954) 783886
"25 Hoadly Road, Cambridge",CB3 0HX,(01223) 686331
"18 Rowlands Close, Foxton",CB22 6SQ,(01763) 784823
"39 Panton Street, Cambridge",CB2 1HL,(01223) 803746
"25 Miller Way, Great Cambourne",CB23 5FJ,(01954) 605851
"17 Harris Close, Hardwick",CB23 7EX,(01954) 704774
"4 Colesfield, Longstanton",CB24 3BW,(01954) 233345
"1 Milton Road, Impington",CB24 9NF,(01223) 235567
"2 Exeter Close, Trumpington",CB2 9NG,(01223) 408210
"51 Cannon Street, Little Downham",CB6 2SS,(01353) 078543
"1 Impetts Lane, Fulbourn",CB21 5BY,(01223) 400337
"Hawbush Cottage, Hawbush Road, Stradishall",CB8 8PU,(01440) 242001
"3 South Green Road, Cambridge",CB3 9JP,(01223) 722343
"4 Churchill Close, Ely",CB6 3BT,(01353) 186086
"10 Marcus Close, Haverhill",CB9 0NT,(01440) 838658
"20 Cheveley Road, Saxon Street",CB8 9RN,(01638) 212302
"11 Hereward Close, Impington",CB24 9NH,(01223) 672644
"1 Newton Road, Whittlesford",CB22 4PF,(01223) 535317
"10 Lisa Court, Cambridge",CB4 1SW,(01223) 054878
"4 St Marys View, Burwell",CB25 0FB,(01638) 534112
"10 Hawkins Place, Saffron Walden",CB10 2GW,(01799) 807855
"20 Chalmers Road, Cambridge",CB1 3SX,(01223) 700177
"Stanley Wilson Lodge, Four Acres, Saffron Walden",CB11 3JE,(01799) 642741
"Flat 4, Hinxton House, Southacre Drive, Cambridge",CB2 7UA,(01223) 015483
"2 Unity Court, Mill Road, Cambridge",CB1 3AN,(01223) 270235
"2 Andrew Road, Newmarket",CB8 0DG,(01638) 825207
"4 Bury Water Lane, Newport",CB11 3TZ,(01799) 767061
"3 Beaufighter Drive, Upper Cambourne",CB23 6JJ,(01954) 131613
"Flat 10, Helix House, 119 Perne Road, Cambridge",CB1 3SB,(01223) 305355
"5 Church Lane, Sawston",CB22 3JR,(01223) 306577
"9 High Street, Lode",CB25 9FW,(01223) 661320
"1 Rayments Cottages, Top Road, Wimbish",CB10 2XN,(01799) 834052
"5 Croft Lodge, Barton Road, Cambridge",CB3 9LA,(01223) 207605
"10 Blaydon Place, Sutton",CB6 2BS,(01354) 150367
"31 Hobson Road, Trumpington",CB2 9EH,(01223) 002131
"4 Pale Green, Helions Bumpstead",CB9 7AF,(01440) 266773
"6 Sunnyside, Cambridge",CB5 8SG,(01223) 267006
"21 Portland Road, Newmarket",CB8 0NP,(01638) 472188
"7 Fairfax Road, Cambridge",CB1 3AY,(01223) 160133
"21 Trumpington Street, Cambridge",CB2 1QA,(01223) 433775
"58 Witchford Road, Ely",CB6 3NN,(01353) 275448
"65 Fleetwood, Ely",CB6 1BH,(01353) 062373
"44 Brooks Road, Cambridge",CB1 3HR,(01223) 070865
"20 Leys Road, Cambridge",CB4 2AT,(01223) 822537
"13 Wratting Road, Haverhill",CB9 0DA,(01440) 302871
"5 Kingsley Walk, Cambridge",CB5 8JX,(01223) 244544
"10 Greenacres, Duxford",CB22 4RB,(01799) 418386
"224 Nuns Way, Cambridge",CB4 2NT,(01223) 410510
"1 South Lane, Comberton",CB23 7EA,(01954) 774252
"8 Rosebay Gardens, Soham",CB7 5YU,(01353) 254505
"Coach House, Camps Road, Bartlow",CB21 4PP,(01799) 880667
"26 Addenbrooke's Road, Trumpington",CB2 9AZ,(01223) 461811
"19 Teasel Way, Cambridge",CB1 9YT,(01223) 644543
"Chippenham Lodge, Chippenham",CB7 5PX,(01638) 263114
"140A Whitehill Road, Cambridge",CB5 8LY,(01223) 643357
"43 Histon Road, Cambridge",CB4 3JB,(01223) 164141
"49 Vermuyden Way, Fen Drayton",CB24 4TA,(01954) 337783
"Marralomeda, Robins Lane, Lolworth",CB23 8HH,(01954) 330116
"54 Station Road, Histon",CB24 9LQ,(01954) 604758
"Flat 2, 6 The Avenue, Newmarket",CB8 9AA,(01638) 505071
"13 Guthrie Court, Paradise Street, Cambridge",CB1 1AJ,(01223) 860623
"Unit 12, Meridian, Buckingway Business Park, Swavesey",CB24 4AE,(01954) 233365
"7 Belvoir Court, Haverhill",CB9 9BN,(01440) 564150
